@relation temp-relation

@attribute custom/JCasSimilarityMeasure numeric
@attribute n-grams/CharacterNGramMeasure_2 numeric
@attribute n-grams/CharacterNGramMeasure_3 numeric
@attribute n-grams/CharacterNGramMeasure_4 numeric
@attribute n-grams/WordNGramContainmentMeasure_1_stopword-filtered numeric
@attribute n-grams/WordNGramContainmentMeasure_2_stopword-filtered numeric
@attribute n-grams/WordNGramJaccardMeasure_1 numeric
@attribute n-grams/WordNGramJaccardMeasure_2_stopword-filtered numeric
@attribute n-grams/WordNGramJaccardMeasure_3 numeric
@attribute n-grams/WordNGramJaccardMeasure_4 numeric
@attribute n-grams/WordNGramJaccardMeasure_4_stopword-filtered numeric
@attribute string/GreedyStringTiling_3 numeric
@attribute string/LongestCommonSubsequenceComparator numeric
@attribute string/LongestCommonSubsequenceNormComparator numeric
@attribute string/LongestCommonSubstringComparator numeric
@attribute gold real

@data
1.0,0.4076843779862437,0.4614557664847299,0.44066159915031455,0.5294117647058824,0.29411764705882354,0.391304347826087,0.18518518518518517,0.07142857142857142,0.037037037037037035,0.037037037037037035,0.48,0.5303867403314917,0.49,0.24309392265193375,2.25
1.0,0.08633520522828493,0.07877728490437375,0.07537544840688876,0.4375,0.23529411764705882,0.25,0.12121212121212122,0.029411764705882353,0.0,0.0,0.3673469387755102,0.6041666666666667,0.5918367346938775,0.14583333333333337,0.75
1.0,0.7739002670495807,0.6379957137474225,0.5186352624616968,0.7142857142857143,0.5,0.5263157894736842,0.2916666666666667,0.11538461538461539,0.08,0.08,0.8309859154929577,0.6666666666666667,0.7605633802816901,0.2592592592592593,4.0
1.0,0.6936493651761035,0.6831679278843368,0.6939437025298628,0.8,0.7272727272727273,0.5333333333333333,0.43243243243243246,0.3783783783783784,0.3611111111111111,0.3611111111111111,0.7672413793103449,0.7472527472527473,0.8793103448275862,0.63003663003663,3.5
1.0,0.8508254233834378,0.7952831460474278,0.7806938299276018,0.7857142857142857,0.6,0.7586206896551724,0.4864864864864865,0.39473684210526316,0.3076923076923077,0.3076923076923077,0.8051948051948052,0.8927335640138409,0.8376623376623377,0.4152249134948097,5.0
1.0,0.574068461115801,0.5109788437820415,0.4174452046320979,0.5384615384615384,0.1111111111111111,0.35,0.05555555555555555,0.0,0.0,0.0,0.5384615384615384,0.5086705202312138,0.5325443786982249,0.09826589595375723,3.75
1.0,0.36732588073251465,0.37420024349031245,0.3719838747352661,0.6,0.2857142857142857,0.42857142857142855,0.16666666666666666,0.08333333333333333,0.0,0.0,0.6404494382022472,0.6373626373626373,0.6629213483146067,0.23076923076923073,3.75
1.0,0.5914114759317883,0.5551432225022678,0.5047238730730181,0.75,0.5,0.5294117647058824,0.30434782608695654,0.20833333333333334,0.14285714285714285,0.14285714285714285,0.7279411764705882,0.6777408637873754,0.75,0.17940199335548168,4.25
1.0,0.8578254472669986,0.7249465615234377,0.6539740871677627,0.6875,0.46875,0.55,0.3191489361702128,0.22448979591836735,0.13725490196078433,0.13725490196078433,0.791907514450867,0.7988668555240793,0.8208092485549133,0.24929178470254953,4.5
1.0,0.7790541746012966,0.6759884724949792,0.5580960538388706,0.7391304347826086,0.48,0.5483870967741935,0.2926829268292683,0.24390243902439024,0.1951219512195122,0.1951219512195122,0.7535211267605634,0.6514657980456027,0.7323943661971831,0.2736156351791531,4.0
1.0,0.8014170348719348,0.7555865788613195,0.7469007139309428,0.7857142857142857,0.6551724137931034,0.7096774193548387,0.5588235294117647,0.4444444444444444,0.35135135135135137,0.35135135135135137,0.7386363636363636,0.8359133126934984,0.7670454545454546,0.3777089783281734,3.25
1.0,0.08531359739769814,0.12815968881892206,0.12159197732310342,0.4,0.14285714285714285,0.2857142857142857,0.09090909090909091,0.030303030303030304,0.0,0.0,0.37735849056603776,0.5185185185185186,0.4716981132075472,0.15873015873015872,0.75
1.0,0.4362512115320549,0.3724709131413677,0.3272761018531979,0.42857142857142855,0.07692307692307693,0.2857142857142857,0.041666666666666664,0.0,0.0,0.0,0.5287356321839081,0.5029940119760479,0.5057471264367817,0.20359281437125754,2.75
1.0,0.4462615425491217,0.39971919342846396,0.33114128167027634,0.631578947368421,0.2631578947368421,0.4444444444444444,0.15151515151515152,0.02857142857142857,0.0,0.0,0.5454545454545454,0.5570776255707763,0.5636363636363636,0.136986301369863,4.0
1.0,0.8167421976567537,0.7793229432278319,0.7393319260875238,0.65,0.6,0.6190476190476191,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.6697247706422018,0.7872340425531915,0.6788990825688074,0.5957446808510638,3.4
1.0,0.3686976127959731,0.24255207463848835,0.22966187865551574,0.4,0.21428571428571427,0.3,0.14285714285714285,0.1,0.05263157894736842,0.05263157894736842,0.42857142857142855,0.6417910447761195,0.5714285714285714,0.28358208955223885,2.2
1.0,0.6137757445503286,0.5723875159767821,0.5629623007125751,0.4,0.2,0.3,0.13636363636363635,0.09523809523809523,0.05,0.05,0.5922330097087378,0.6077348066298343,0.5339805825242718,0.4419889502762431,3.4
1.0,0.5705541330595645,0.5496314755669011,0.4992465371652791,0.6666666666666666,0.47058823529411764,0.46153846153846156,0.2857142857142857,0.25925925925925924,0.23076923076923078,0.23076923076923078,0.6981132075471698,0.7117117117117118,0.7452830188679245,0.5315315315315315,3.4
1.0,0.49853295054582497,0.3570678783469575,0.290544368609073,0.47058823529411764,0.2222222222222222,0.34782608695652173,0.13793103448275862,0.06896551724137931,0.03571428571428571,0.03571428571428571,0.4803921568627451,0.5561497326203209,0.5098039215686274,0.160427807486631,2.6
1.0,0.44511436879511607,0.46204952022438317,0.47359782838600933,0.5714285714285714,0.3076923076923077,0.42105263157894735,0.18181818181818182,0.09090909090909091,0.047619047619047616,0.047619047619047616,0.6125,0.7123287671232876,0.65,0.28767123287671237,3.4
1.0,0.5361115928137038,0.5175625776952321,0.4901077710579656,0.5789473684210527,0.4,0.39285714285714285,0.25,0.1875,0.125,0.125,0.6767676767676768,0.6896551724137931,0.7171717171717171,0.4137931034482759,3.6
1.0,0.7917171797961494,0.7530647424464887,0.6390326006828274,0.7142857142857143,0.4666666666666667,0.625,0.35,0.25,0.15,0.15,0.72,0.5103448275862069,0.5066666666666667,0.37241379310344824,3.25
1.0,0.7393440246757832,0.7512538474641248,0.7583043068478373,0.8636363636363636,0.6956521739130435,0.7916666666666666,0.5333333333333333,0.4666666666666667,0.4,0.4,0.8943661971830986,0.8842105263157894,0.8943661971830986,0.28771929824561404,5.0
1.0,0.7824140256915797,0.7931617197346105,0.7274187967274887,0.9090909090909091,0.6538461538461539,0.9090909090909091,0.5666666666666667,0.36363636363636365,0.2647058823529412,0.2647058823529412,0.8125,0.7467811158798283,0.6875,0.5321888412017167,4.25
1.0,0.5842650270505332,0.506329958957814,0.40765461698693595,0.7222222222222222,0.5294117647058824,0.48148148148148145,0.2903225806451613,0.15151515151515152,0.058823529411764705,0.058823529411764705,0.78,0.5948275862068966,0.69,0.26724137931034486,3.4
1.0,0.8336823099941145,0.7768001749224949,0.6669726448948103,0.7058823529411765,0.5,0.6,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.7523809523809524,0.7875647668393783,0.7238095238095238,0.37305699481865284,4.25
1.0,0.5024230011813964,0.46991552565078615,0.42343000613625104,0.6086956521739131,0.4642857142857143,0.4827586206896552,0.3333333333333333,0.19047619047619047,0.09090909090909091,0.09090909090909091,0.6081081081081081,0.7,0.6621621621621622,0.16428571428571426,3.25
1.0,0.6065124157908882,0.6300711772225561,0.5360170592998724,0.6,0.15,0.4444444444444444,0.08571428571428572,0.0,0.0,0.0,0.7244094488188977,0.714859437751004,0.7007874015748031,0.13654618473895586,4.25
1.0,0.7648763870000181,0.6240656636086149,0.5970058739162488,0.7368421052631579,0.5263157894736842,0.56,0.3448275862068966,0.27586206896551724,0.25,0.25,0.7083333333333334,0.7235772357723578,0.7416666666666667,0.5447154471544715,3.75
1.0,0.5775464581140041,0.5189520818730438,0.4990251052246093,0.5384615384615384,0.3548387096774194,0.45161290322580644,0.2682926829268293,0.20930232558139536,0.16279069767441862,0.16279069767441862,0.5390070921985816,0.6907630522088353,0.6170212765957447,0.321285140562249,3.667
1.0,0.7812469358674652,0.6772578306780705,0.5987522360050538,0.5882352941176471,0.4375,0.47619047619047616,0.3181818181818182,0.2857142857142857,0.25,0.25,0.574468085106383,0.6705882352941177,0.6063829787234043,0.5529411764705883,4.333
1.0,0.8409804603729945,0.738652253252077,0.6889347172979844,0.8,0.625,0.5882352941176471,0.39473684210526316,0.275,0.1951219512195122,0.1951219512195122,0.8580246913580247,0.7887323943661972,0.8703703703703703,0.2929577464788733,3.909
1.0,0.7883745406863538,0.7641049049542507,0.7590770606243721,0.7407407407407407,0.6,0.6666666666666666,0.4864864864864865,0.43243243243243246,0.3783783783783784,0.3783783783783784,0.6793478260869565,0.782608695652174,0.6847826086956522,0.49068322981366463,3.933
1.0,0.40081983734303617,0.2327226578861792,0.13041222932072744,0.5,0.21428571428571427,0.3170731707317073,0.11538461538461539,0.05660377358490566,0.038461538461538464,0.038461538461538464,0.4625,0.49842271293375395,0.5,0.1577287066246057,3.75
1.0,0.5993528069971015,0.4296488517376373,0.3925232805441151,0.47058823529411764,0.23529411764705882,0.36363636363636365,0.16,0.125,0.08695652173913043,0.08695652173913043,0.4329896907216495,0.5207100591715976,0.4536082474226804,0.3076923076923077,3.75
1.0,0.770636187441125,0.6932736262025802,0.6647725010326083,0.75,0.5833333333333334,0.6206896551724138,0.42424242424242425,0.36363636363636365,0.30303030303030304,0.30303030303030304,0.7530864197530864,0.8095238095238095,0.7407407407407407,0.435374149659864,4.25
1.0,0.5165230859491896,0.6672883596196468,0.6253062766299841,0.75,0.36363636363636365,0.6428571428571429,0.2,0.15789473684210525,0.1111111111111111,0.1111111111111111,0.8153846153846154,0.6176470588235294,0.6615384615384615,0.47058823529411764,4.25
1.0,0.5378515846233625,0.510363871086084,0.4615296723175502,0.7333333333333333,0.5714285714285714,0.5,0.34782608695652173,0.2608695652173913,0.17391304347826086,0.17391304347826086,0.7727272727272727,0.7076923076923076,0.7840909090909091,0.3076923076923077,3.5
1.0,0.7436674439783578,0.7793636841985678,0.7392578398925553,0.9545454545454546,0.68,0.875,0.4722222222222222,0.2926829268292683,0.20454545454545456,0.20454545454545456,0.9225352112676056,0.7832167832167832,0.7887323943661971,0.32867132867132864,4.75
1.0,0.5562030316040634,0.5460852866928082,0.5444275828010442,0.5666666666666667,0.3870967741935484,0.4857142857142857,0.2926829268292683,0.24390243902439024,0.1951219512195122,0.1951219512195122,0.5375722543352601,0.6905537459283387,0.6184971098265896,0.3843648208469055,3.25
1.0,0.4931869340779087,0.4834482624757451,0.454473302676145,0.5384615384615384,0.25,0.3333333333333333,0.13043478260869565,0.043478260869565216,0.0,0.0,0.5842696629213483,0.5212765957446808,0.550561797752809,0.22340425531914898,2.75
1.0,0.6220839282652317,0.5941684116884609,0.5703335003583723,0.7333333333333333,0.42857142857142855,0.5,0.24,0.20833333333333334,0.17391304347826086,0.17391304347826086,0.7291666666666666,0.7414634146341463,0.7916666666666666,0.448780487804878,3.0
1.0,0.5920023343652033,0.504575476300829,0.43016107325584074,0.5909090909090909,0.36,0.5416666666666666,0.2727272727272727,0.17647058823529413,0.08571428571428572,0.08571428571428572,0.49193548387096775,0.6288659793814433,0.49193548387096775,0.21649484536082475,3.8
1.0,0.7549538508525035,0.6336824267255264,0.5681772754380219,0.7333333333333333,0.5714285714285714,0.4583333333333333,0.32,0.2916666666666667,0.2608695652173913,0.2608695652173913,0.631578947368421,0.6857142857142857,0.8026315789473685,0.48,3.4
1.0,0.6312997719568252,0.6038558205937965,0.5689723662326095,0.6363636363636364,0.5238095238095238,0.56,0.4074074074074074,0.2413793103448276,0.13333333333333333,0.13333333333333333,0.6347826086956522,0.7192118226600985,0.6347826086956522,0.2660098522167488,3.857
1.0,0.5387001186766929,0.4504077546714315,0.40464462623264624,0.5833333333333334,0.09090909090909091,0.3684210526315789,0.043478260869565216,0.0,0.0,0.0,0.5909090909090909,0.5314685314685315,0.5757575757575758,0.18181818181818177,4.0
1.0,0.48720842916160173,0.376810919595747,0.31440469073943417,0.5333333333333333,0.13333333333333333,0.3333333333333333,0.0625,0.0,0.0,0.0,0.6333333333333333,0.6,0.6666666666666666,0.13,3.4
1.0,0.3280223764999222,0.37128947592187234,0.3360883995690262,0.5238095238095238,0.3181818181818182,0.3793103448275862,0.2,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5813953488372093,0.6720647773279352,0.6589147286821705,0.17004048582995956,3.2
1.0,0.38647618818555834,0.4677873358946317,0.44092649253066235,0.6666666666666666,0.4090909090909091,0.42424242424242425,0.23076923076923078,0.12195121951219512,0.07317073170731707,0.07317073170731707,0.7430555555555556,0.7100977198697068,0.7569444444444444,0.20846905537459282,3.0
1.0,0.7497553267061504,0.6260865879427603,0.4871796907007628,0.7727272727272727,0.36,0.5666666666666667,0.2,0.061224489795918366,0.02040816326530612,0.02040816326530612,0.8246753246753247,0.6394984326018809,0.6623376623376623,0.11912225705329149,3.2
1.0,0.8168734020553355,0.812979173911764,0.7850896863468543,0.8888888888888888,0.6470588235294118,0.7619047619047619,0.4583333333333333,0.32,0.19230769230769232,0.19230769230769232,0.9090909090909091,0.6367713004484306,0.6545454545454545,0.34080717488789236,3.6
1.0,0.2345013181671649,0.18190541555908318,0.13089647892548348,0.5263157894736842,0.15,0.3333333333333333,0.075,0.04878048780487805,0.025,0.025,0.5714285714285714,0.5304347826086957,0.6923076923076923,0.19130434782608696,1.6
1.0,0.5032867325742978,0.39351135615154065,0.3484852384438281,0.625,0.2608695652173913,0.4166666666666667,0.1276595744680851,0.0625,0.020833333333333332,0.020833333333333332,0.562962962962963,0.515527950310559,0.6148148148148148,0.11801242236024845,3.8
1.0,0.6938605503973909,0.5480104000432152,0.49439516634912295,0.3888888888888889,0.25,0.2916666666666667,0.18518518518518517,0.1111111111111111,0.07692307692307693,0.07692307692307693,0.44537815126050423,0.6528497409326425,0.5294117647058824,0.30051813471502586,2.6
1.0,0.27636613642371877,0.29468288948129334,0.24651984944341512,0.5,0.3333333333333333,0.39285714285714285,0.23529411764705882,0.08108108108108109,0.05555555555555555,0.05555555555555555,0.5546875,0.6306306306306306,0.546875,0.2702702702702703,1.6
1.0,0.4993682076172385,0.4380403999479144,0.3527243179707314,0.4074074074074074,0.21428571428571427,0.28205128205128205,0.13333333333333333,0.08888888888888889,0.06818181818181818,0.06818181818181818,0.5797872340425532,0.6242774566473989,0.5797872340425532,0.2543352601156069,2.0
1.0,0.8292074790759516,0.7882587323633761,0.7478018610004186,0.8181818181818182,0.6296296296296297,0.782608695652174,0.5666666666666667,0.5333333333333333,0.5172413793103449,0.5172413793103449,0.6066666666666667,0.7622950819672132,0.62,0.6885245901639344,3.6
1.0,0.7264110224266817,0.6959214533566438,0.6842166059555878,0.7727272727272727,0.46153846153846156,0.7083333333333334,0.36363636363636365,0.29411764705882354,0.2727272727272727,0.2727272727272727,0.6333333333333333,0.5395348837209302,0.48333333333333334,0.48372093023255813,4.5
1.0,0.7083595628538281,0.6343118877025423,0.6297338565983225,0.8181818181818182,0.6521739130434783,0.6428571428571429,0.46875,0.40625,0.34375,0.34375,0.7741935483870968,0.734375,0.7580645161290323,0.578125,4.0
1.0,0.6936753669910307,0.5911294302626411,0.5381725037697577,0.6190476190476191,0.43478260869565216,0.5,0.3125,0.25,0.1875,0.1875,0.6101694915254238,0.6849315068493151,0.652542372881356,0.2100456621004566,3.0
1.0,0.4683802102370095,0.4788381605452968,0.4942609055991106,0.5,0.2,0.3333333333333333,0.12,0.08333333333333333,0.043478260869565216,0.043478260869565216,0.53125,0.5555555555555556,0.53125,0.4,2.5
1.0,0.4708552579245453,0.3743019419989089,0.31544178525175626,0.6470588235294118,0.35,0.4782608695652174,0.22580645161290322,0.125,0.0967741935483871,0.0967741935483871,0.6702127659574468,0.6666666666666667,0.6808510638297872,0.2857142857142857,3.5
1.0,0.40498194663077947,0.3067080575859327,0.2813703105077248,0.5,0.18181818181818182,0.3,0.09090909090909091,0.047619047619047616,0.0,0.0,0.5,0.5942028985507246,0.5694444444444444,0.26086956521739135,3.0
1.0,0.5178143268049188,0.4420186335648662,0.3849248865487285,0.5652173913043478,0.32,0.43333333333333335,0.21052631578947367,0.1282051282051282,0.07692307692307693,0.07692307692307693,0.5681818181818182,0.5853658536585367,0.553030303030303,0.29268292682926833,3.769
1.0,0.738586398437126,0.7326919667476229,0.7303351352900925,0.9130434782608695,0.6956521739130435,0.75,0.45714285714285713,0.2894736842105263,0.175,0.175,0.9621212121212122,0.7692307692307692,0.8333333333333334,0.2727272727272727,3.4
1.0,0.5893292214628253,0.5299708503967986,0.5104223926588202,0.5,0.4,0.32,0.23076923076923078,0.2,0.16666666666666666,0.16666666666666666,0.5777777777777777,0.6666666666666667,0.6666666666666666,0.47777777777777775,1.8
1.0,0.5422655309018827,0.5234353187062317,0.4965778751706741,0.5294117647058824,0.29411764705882354,0.47368421052631576,0.20833333333333334,0.17391304347826086,0.13636363636363635,0.13636363636363635,0.45652173913043476,0.4275862068965517,0.34782608695652173,0.38620689655172413,3.0
1.0,0.29001143893350395,0.35198675594367135,0.36097368079809244,0.5555555555555556,0.29411764705882354,0.3448275862068966,0.15151515151515152,0.058823529411764705,0.030303030303030304,0.030303030303030304,0.6736842105263158,0.63,0.6947368421052632,0.22999999999999998,3.0
1.0,0.4758809249025222,0.45096912480139967,0.43389608249260303,0.5882352941176471,0.35294117647058826,0.37037037037037035,0.1875,0.125,0.0967741935483871,0.0967741935483871,0.56,0.6325581395348837,0.68,0.2790697674418605,3.4
1.0,0.5796551875071205,0.41771424581403666,0.3120782659149927,0.5882352941176471,0.1111111111111111,0.43478260869565216,0.06451612903225806,0.0,0.0,0.0,0.5930232558139535,0.5,0.5116279069767442,0.13953488372093026,4.25
1.0,0.570741471180225,0.6395104615013231,0.6829369426252676,0.8095238095238095,0.5909090909090909,0.6296296296296297,0.38235294117647056,0.2857142857142857,0.22857142857142856,0.22857142857142856,0.7846153846153846,0.7622641509433963,0.7769230769230769,0.4,3.25
1.0,0.5662845043223508,0.6241482926891359,0.6087629799259001,0.8421052631578947,0.6363636363636364,0.6153846153846154,0.4117647058823529,0.3142857142857143,0.2571428571428571,0.2571428571428571,0.905511811023622,0.8071428571428572,0.889763779527559,0.5,4.0
1.0,0.5227391976599346,0.4969988218374409,0.4291940215049491,0.7,0.3333333333333333,0.4375,0.16666666666666666,0.05555555555555555,0.0,0.0,0.6666666666666666,0.5112781954887218,0.5964912280701754,0.21052631578947367,4.0
1.0,0.3842124219382521,0.3107440258144184,0.2687406182270682,0.5,0.29411764705882354,0.32,0.1724137931034483,0.10344827586206896,0.07142857142857142,0.07142857142857142,0.5903614457831325,0.5380116959064327,0.5662650602409639,0.26900584795321636,4.0
1.0,0.7876870924971345,0.6826610066204911,0.6289631261392058,0.7391304347826086,0.52,0.6538461538461539,0.3611111111111111,0.23684210526315788,0.18421052631578946,0.18421052631578946,0.6470588235294118,0.7258064516129032,0.6617647058823529,0.32258064516129037,3.625
1.0,0.7722921818969899,0.7722294633707492,0.7474594070286763,0.7272727272727273,0.56,0.5517241379310345,0.3888888888888889,0.35135135135135137,0.3333333333333333,0.3333333333333333,0.7816901408450704,0.7671232876712328,0.8028169014084507,0.6849315068493151,4.25
1.0,0.7102275059365691,0.6835361743047415,0.6305937393708809,0.72,0.46153846153846156,0.6666666666666666,0.36363636363636365,0.22857142857142856,0.1388888888888889,0.1388888888888889,0.630057803468208,0.759581881533101,0.630057803468208,0.3344947735191638,3.5
1.0,0.6700186802642799,0.5878392905196025,0.555982395727261,0.7368421052631579,0.5263157894736842,0.5,0.29411764705882354,0.2,0.1111111111111111,0.1111111111111111,0.7704918032786885,0.7352941176470589,0.819672131147541,0.24264705882352944,4.0
1.0,0.6460800026898738,0.4858679805922114,0.4065278787904194,0.5789473684210527,0.15789473684210525,0.4782608695652174,0.0967741935483871,0.06666666666666667,0.034482758620689655,0.034482758620689655,0.62,0.5760869565217391,0.53,0.2282608695652174,3.2
1.0,0.7484107408680623,0.7002158676372668,0.6256560451509512,0.8235294117647058,0.6875,0.5833333333333334,0.44,0.4166666666666667,0.391304347826087,0.391304347826087,0.8383838383838383,0.6837606837606838,0.8080808080808081,0.6581196581196581,3.4
1.0,0.5883616665456205,0.4151157137917346,0.36228057723403434,0.6666666666666666,0.3333333333333333,0.45454545454545453,0.18518518518518517,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.5543478260869565,0.5303867403314917,0.532608695652174,0.17679558011049723,4.0
1.0,0.31500787051270823,0.30676125902382995,0.28361931190537043,0.5294117647058824,0.2777777777777778,0.4090909090909091,0.17857142857142858,0.06896551724137931,0.0,0.0,0.4827586206896552,0.5933014354066986,0.5344827586206896,0.19138755980861244,3.4
1.0,0.404063030619579,0.40079750555013843,0.3899903279622916,0.6666666666666666,0.45454545454545453,0.42105263157894735,0.23809523809523808,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.5735294117647058,0.6233766233766234,0.7205882352941176,0.33766233766233766,2.8
1.0,0.7317256985173775,0.6707721893368684,0.6439440300001763,0.875,0.76,0.6176470588235294,0.48717948717948717,0.4358974358974359,0.38461538461538464,0.38461538461538464,0.9098360655737705,0.8327402135231317,0.9590163934426229,0.4626334519572953,3.6
1.0,0.6625593477884056,0.5268098152313903,0.39377800853330547,0.6,0.20689655172413793,0.5172413793103449,0.13636363636363635,0.0425531914893617,0.021739130434782608,0.021739130434782608,0.5658914728682171,0.5339366515837104,0.4573643410852713,0.16289592760180993,4.8
1.0,0.5821338750869446,0.5713304419732069,0.5619516738657303,0.6875,0.5,0.6111111111111112,0.4,0.3684210526315789,0.3333333333333333,0.3333333333333333,0.6046511627906976,0.7432432432432432,0.6395348837209303,0.5810810810810811,3.8
1.0,0.6357818132333285,0.5330549585354906,0.4321119236171914,0.6363636363636364,0.3,0.4117647058823529,0.15,0.10526315789473684,0.05555555555555555,0.05555555555555555,0.6060606060606061,0.5611510791366907,0.6060606060606061,0.28776978417266186,2.4
1.0,0.40104285065632406,0.32585858047469024,0.31389577460643875,0.64,0.42857142857142855,0.45714285714285713,0.26666666666666666,0.2222222222222222,0.17777777777777778,0.17777777777777778,0.6642335766423357,0.696629213483146,0.6861313868613139,0.26217228464419473,1.6
1.0,0.6412162806327065,0.6206289288018397,0.5522085096550545,0.6666666666666666,0.42105263157894735,0.4,0.21052631578947367,0.1,0.0,0.0,0.8188976377952756,0.7353951890034365,0.8503937007874016,0.19931271477663226,3.2
1.0,0.472865389291624,0.46189453874442216,0.4340311413418461,0.5,0.42105263157894735,0.35714285714285715,0.27586206896551724,0.20689655172413793,0.13793103448275862,0.13793103448275862,0.6129032258064516,0.6091370558375635,0.6881720430107527,0.30456852791878175,3.8
1.0,0.49149608861561545,0.38666895412722874,0.29833302741306167,0.4375,0.13333333333333333,0.2916666666666667,0.07407407407407407,0.038461538461538464,0.0,0.0,0.5053763440860215,0.5517241379310345,0.5161290322580645,0.1724137931034483,4.2
1.0,0.9055216045209524,0.7645674338963934,0.6684358072255808,0.6666666666666666,0.36363636363636365,0.47058823529411764,0.21052631578947367,0.16666666666666666,0.11764705882352941,0.11764705882352941,0.7529411764705882,0.6198830409356726,0.6235294117647059,0.5146198830409356,5.0
1.0,0.7262942608495243,0.6873159578406947,0.6217629350880624,0.7647058823529411,0.6470588235294118,0.5909090909090909,0.4230769230769231,0.34615384615384615,0.32,0.32,0.782608695652174,0.77,0.8369565217391305,0.5,3.4
1.0,0.10462820215835764,0.07788103980306482,0.07355235421122856,0.4117647058823529,0.17647058823529413,0.25925925925925924,0.09375,0.03125,0.0,0.0,0.4367816091954023,0.5957446808510638,0.6436781609195402,0.14893617021276595,1.0
1.0,0.8269357684115458,0.7783006707891682,0.772131898376786,0.7037037037037037,0.6071428571428571,0.6785714285714286,0.5483870967741935,0.4838709677419355,0.41935483870967744,0.41935483870967744,0.7018633540372671,0.8260869565217391,0.7080745341614907,0.48550724637681164,3.333
1.0,0.7392497867945631,0.6658406934097589,0.5940341358756575,0.6956521739130435,0.52,0.5517241379310345,0.35135135135135137,0.3684210526315789,0.35135135135135137,0.35135135135135137,0.6571428571428571,0.6423357664233577,0.6285714285714286,0.5474452554744526,4.0
1.0,0.6577939406878293,0.4906058318562528,0.4444130888598341,0.5,0.2692307692307692,0.3870967741935484,0.1794871794871795,0.047619047619047616,0.0,0.0,0.5895522388059702,0.5703125,0.5447761194029851,0.1640625,3.333
1.0,0.5956379165917695,0.49631163893518543,0.4632266836991709,0.8571428571428571,0.65,0.6666666666666666,0.5,0.1935483870967742,0.029411764705882353,0.029411764705882353,0.8390804597701149,0.6528497409326425,0.7471264367816092,0.227979274611399,3.2
1.0,0.5783815173252811,0.4920725787217856,0.4305731597363582,0.625,0.29411764705882354,0.37037037037037035,0.13513513513513514,0.08108108108108109,0.05555555555555555,0.05555555555555555,0.7211538461538461,0.5523012552301255,0.6346153846153846,0.2594142259414226,4.0
1.0,0.5092336618987756,0.46313153629250065,0.45513642258051973,0.625,0.4117647058823529,0.38461538461538464,0.21212121212121213,0.15151515151515152,0.125,0.125,0.6435643564356436,0.5114155251141552,0.5643564356435643,0.410958904109589,3.8
1.0,0.49872487302590607,0.493502075895735,0.4839435431646533,0.6470588235294118,0.6666666666666666,0.44,0.4444444444444444,0.4230769230769231,0.4,0.4,0.8041237113402062,0.7397260273972603,0.845360824742268,0.5844748858447488,2.2
1.0,0.3786033290732701,0.3260344889480529,0.2825667668276873,0.4444444444444444,0.2631578947368421,0.34782608695652173,0.17857142857142858,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.39814814814814814,0.5414364640883977,0.46296296296296297,0.22099447513812154,3.75
1.0,0.40330738178044623,0.3730331992714077,0.33180174266737733,0.4375,0.26666666666666666,0.35,0.18181818181818182,0.09090909090909091,0.047619047619047616,0.047619047619047616,0.4936708860759494,0.5578231292517006,0.5189873417721519,0.2857142857142857,3.0
1.0,0.31646950965856485,0.2639214009264888,0.2557600192664834,0.45,0.21052631578947367,0.3,0.11428571428571428,0.05555555555555555,0.02857142857142857,0.02857142857142857,0.5444444444444444,0.5915492957746479,0.7,0.19718309859154926,1.25
1.0,0.744560953920825,0.7157586021608874,0.7136075831715568,0.8636363636363636,0.6521739130434783,0.59375,0.38461538461538464,0.3,0.21951219512195122,0.21951219512195122,0.9029850746268657,0.7435897435897436,0.8656716417910447,0.5,3.25
1.0,0.7520757340447208,0.5706252185467054,0.4519799960445379,0.6086956521739131,0.5,0.4666666666666667,0.35135135135135137,0.3333333333333333,0.3142857142857143,0.3142857142857143,0.5363636363636364,0.6905829596412556,0.7,0.41255605381165916,3.333
1.0,0.19760989669128792,0.18910658252727985,0.14916568775945463,0.5263157894736842,0.1,0.4,0.06060606060606061,0.0,0.0,0.0,0.4423076923076923,0.48235294117647054,0.3942307692307692,0.12941176470588234,2.0
1.0,0.5670946799381206,0.3594071997892966,0.2792303231956166,0.55,0.3333333333333333,0.3333333333333333,0.1794871794871795,0.1,0.05,0.05,0.7191011235955056,0.6631578947368422,0.7078651685393258,0.3052631578947368,3.0
1.0,0.7043014602674029,0.7164189846226827,0.7133866395815798,0.6521739130434783,0.48,0.5357142857142857,0.35294117647058826,0.2222222222222222,0.10526315789473684,0.10526315789473684,0.6903225806451613,0.8278388278388278,0.7290322580645161,0.2564102564102564,2.667
1.0,0.9177628179563221,0.8869510595150909,0.8920337081511504,0.6,0.37037037037037035,0.5357142857142857,0.29411764705882354,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.8035714285714286,0.883495145631068,0.8125,0.3398058252427184,3.667
