@relation temp-relation-weka.filters.unsupervised.attribute.AddID-Cfirst-NID

@attribute ID numeric
@attribute n-grams/CharacterNGramMeasure_2 numeric
@attribute n-grams/CharacterNGramMeasure_3 numeric
@attribute n-grams/CharacterNGramMeasure_4 numeric
@attribute n-grams/WordNGramContainmentMeasure_1_stopword-filtered numeric
@attribute n-grams/WordNGramContainmentMeasure_2_stopword-filtered numeric
@attribute n-grams/WordNGramJaccardMeasure_1 numeric
@attribute n-grams/WordNGramJaccardMeasure_2_stopword-filtered numeric
@attribute n-grams/WordNGramJaccardMeasure_3 numeric
@attribute n-grams/WordNGramJaccardMeasure_4 numeric
@attribute n-grams/WordNGramJaccardMeasure_4_stopword-filtered numeric
@attribute string/GreedyStringTiling_3 numeric
@attribute string/LongestCommonSubsequenceComparator numeric
@attribute string/LongestCommonSubsequenceNormComparator numeric
@attribute string/LongestCommonSubstringComparator numeric
@attribute string/SWO numeric
@attribute gold numeric

@data
171,0.577793,0.301828,0.198995,0.428571,0.148148,0.272727,0.088889,0.043478,0.021739,0.021739,0.430657,0.532258,0.49635,0.137097,0.483423,3.8
172,0.036181,0,0,0,0,0,0,0,0,0,0,0.047619,0.8,0.013605,0.067902,0
173,0.858738,0.743041,0.669159,0.714286,0.5,0.6,0.34375,0.28125,0.21875,0.21875,0.761589,0.805461,0.781457,0.341297,0.773869,5
174,0.744431,0.648305,0.626142,0.75,0.592593,0.6,0.410256,0.285714,0.204545,0.204545,0.759036,0.736264,0.813253,0.263736,0.819272,4.6
175,0.913845,0.844153,0.805123,0.809524,0.681818,0.708333,0.517241,0.448276,0.37931,0.37931,0.854305,0.846667,0.84106,0.706667,0.841947,5
176,0.736387,0.602043,0.540057,0.704545,0.433962,0.54386,0.27381,0.193182,0.157303,0.157303,0.782609,0.760943,0.755853,0.232323,0.745018,4.6
177,0.563111,0.279239,0.188382,0.47619,0.148148,0.333333,0.090909,0.044444,0.022222,0.022222,0.372263,0.534979,0.481752,0.139918,0.541918,3.5
178,0.25204,0.120824,0.03638,0.333333,0.058824,0.193548,0.027778,0,0,0,0.435644,0.442211,0.445545,0.090452,0.388149,3.75
179,0.691679,0.494861,0.422408,0.681818,0.375,0.483871,0.214286,0.113636,0.044444,0.044444,0.661417,0.725869,0.740157,0.15444,0.741293,3.75
180,0.768593,0.787263,0.752199,0.888889,0.705882,0.695652,0.48,0.458333,0.434783,0.434783,0.904255,0.792079,0.851064,0.594059,0.706956,5
181,0.831269,0.662964,0.58272,0.8125,0.571429,0.764706,0.45283,0.362069,0.3,0.3,0.706731,0.754258,0.745192,0.291971,0.790921,3.6
182,0.786821,0.669479,0.641962,0.764706,0.529412,0.65,0.375,0.24,0.115385,0.115385,0.807018,0.829694,0.850877,0.279476,0.639815,4.6
183,0.294766,0.2315,0.138061,0.451613,0.142857,0.28,0.073529,0.014085,0,0,0.624277,0.595628,0.630058,0.092896,0.435765,4
184,1,1,1,1,0.95,1,0.95,0.947368,0.944444,0.944444,0.981651,0.972477,0.981651,0.743119,0.873901,5
185,0.49442,0.337323,0.252287,0.5,0.15,0.333333,0.081081,0.052632,0,0,0.587629,0.603175,0.587629,0.148148,0.337777,4.8
186,0.284442,0.2781,0.214802,0.444444,0.2,0.285714,0.111111,0.026316,0,0,0.491525,0.577586,0.567797,0.137931,0.449381,4.4
187,0.89247,0.697691,0.608948,0.666667,0.5,0.526316,0.347826,0.192308,0.090909,0.090909,0.768817,0.830508,0.795699,0.20904,0.914409,4.6
188,0.731574,0.698577,0.614156,0.789474,0.526316,0.681818,0.344828,0.233333,0.166667,0.166667,0.853211,0.833333,0.880734,0.333333,0.699019,4.8
189,0.550961,0.434818,0.421306,0.56,0.392857,0.4375,0.289474,0.205128,0.153846,0.153846,0.598425,0.756303,0.708661,0.319328,0.657438,4.4
190,0.407244,0.286261,0.264982,0.45,0.25,0.321429,0.151515,0.090909,0.0625,0.0625,0.582609,0.651786,0.634783,0.276786,0.473165,4.2
191,0.307371,0.179668,0.052577,0.444444,0.058824,0.275862,0.026316,0,0,0,0.455446,0.44,0.445545,0.08,0.430887,4.4
192,0.308651,0.367245,0.288031,0.545455,0.232558,0.409091,0.144928,0.053333,0.013158,0.013158,0.603774,0.661692,0.627358,0.089552,0.679808,4.8
193,0.727777,0.646549,0.550892,0.7,0.428571,0.518519,0.243243,0.157895,0.105263,0.105263,0.833333,0.765517,0.840909,0.358621,0.724939,4.8
194,0.451302,0.304932,0.237071,0.44,0.213115,0.323529,0.127451,0.056075,0.027778,0.027778,0.584665,0.619621,0.57508,0.079174,0.574954,4.8
195,0.605581,0.46503,0.40707,0.613636,0.301887,0.442623,0.170213,0.089109,0.048544,0.048544,0.712375,0.695793,0.719064,0.116505,0.710821,4.8
196,0.635038,0.633897,0.609807,0.611111,0.35,0.55,0.259259,0.096774,0.032258,0.032258,0.788462,0.84375,0.788462,0.322917,0.690134,4.8
197,0.989378,0.912944,0.838525,0.833333,0.833333,0.714286,0.714286,0.714286,0.666667,0.666667,0.87234,0.895833,0.914894,0.854167,0.689057,5
198,0.739897,0.593047,0.557387,0.714286,0.5,0.555556,0.3,0.222222,0.125,0.125,0.675,0.74359,0.725,0.512821,0.896703,4.8
199,0.639007,0.661161,0.55859,0.774194,0.513514,0.571429,0.311475,0.19697,0.132353,0.132353,0.776371,0.794179,0.805907,0.257796,0.79226,5
200,0.482537,0.456603,0.436455,0.575,0.326531,0.46,0.219178,0.113924,0.061728,0.061728,0.645418,0.621849,0.589641,0.168067,0.744546,4.6
201,0.297918,0.277377,0.212981,0.666667,0.25,0.533333,0.15,0.05,0,0,0.525424,0.637931,0.627119,0.310345,0.463196,3.4
202,0.570409,0.310104,0.179551,0.571429,0.148148,0.4,0.086957,0.042553,0.021277,0.021277,0.40146,0.514768,0.474453,0.14346,0.62101,3.6
203,0.444157,0.176964,0.064833,0.538462,0.357143,0.304348,0.192308,0.111111,0.076923,0.076923,0.370968,0.578512,0.564516,0.181818,0.607454,4.8
204,0.498477,0.399244,0.340169,0.652174,0.363636,0.46875,0.190476,0.090909,0.045455,0.045455,0.663551,0.629921,0.747664,0.165354,0.697029,4.2
205,1,1,1,1,1,1,1,1,1,1,0.965517,0.966667,1,0.8,1,5
206,0.774377,0.732354,0.721542,0.714286,0.515152,0.540541,0.320755,0.22807,0.152542,0.152542,0.807292,0.830287,0.828125,0.245431,0.756324,4
207,0.837386,0.775029,0.692827,0.692308,0.5,0.473684,0.285714,0.136364,0.095238,0.095238,0.825,0.712644,0.7875,0.390805,0.771164,5
208,0.628214,0.597495,0.578687,0.85,0.608696,0.607143,0.378378,0.289474,0.236842,0.236842,0.871212,0.819444,0.909091,0.291667,0.72726,5
209,0.494184,0.453735,0.390425,0.423077,0.275862,0.314286,0.177778,0.085106,0.042553,0.042553,0.563536,0.604106,0.569061,0.170088,0.627917,4.2
210,0.229896,0.230348,0.189664,0.393939,0.085714,0.270833,0.048387,0,0,0,0.514851,0.591623,0.559406,0.094241,0.709872,4.4
211,0.48211,0.222166,0.065328,0.5,0,0.307692,0,0,0,0,0.421053,0.631579,0.631579,0.157895,0.420053,4.2
212,0.794228,0.844101,0.793541,0.866667,0.611111,0.764706,0.458333,0.307692,0.230769,0.230769,0.883333,0.905172,0.875,0.37069,0.867801,5
213,0.772634,0.66923,0.58771,0.833333,0.555556,0.681818,0.333333,0.1875,0.125,0.125,0.857143,0.787565,0.904762,0.290155,0.784747,5
214,0.670557,0.524644,0.433275,0.708333,0.433333,0.5,0.270833,0.156863,0.075472,0.075472,0.701389,0.569492,0.590278,0.135593,0.572455,4.4
215,0.466229,0.405117,0.352017,0.384615,0.287879,0.298507,0.188119,0.119266,0.061947,0.061947,0.572115,0.633423,0.564904,0.142857,0.620474,4
216,0.822805,0.823321,0.830557,0.956522,0.769231,0.88,0.645161,0.53125,0.424242,0.424242,0.903955,0.944282,0.909605,0.609971,1,5
217,0.69017,0.581537,0.476817,0.679245,0.479452,0.529412,0.330189,0.194915,0.112,0.112,0.771084,0.784558,0.759036,0.146949,0.778076,4.8
218,0.326,0.160752,0.092794,0.55,0.2,0.423077,0.121212,0.060606,0.03125,0.03125,0.52,0.6,0.55,0.222222,0.499191,4
219,0.452106,0.498881,0.506217,0.647059,0.529412,0.5,0.375,0.291667,0.208333,0.208333,0.6,0.7125,0.682353,0.3125,0.605819,5
220,0.609919,0.598991,0.437204,0.666667,0.321429,0.545455,0.2,0.130435,0.06383,0.06383,0.70229,0.63197,0.656489,0.193309,0.732532,4.4
221,0.559037,0.315114,0.184187,0.625,0.142857,0.416667,0.071429,0,0,0,0.526316,0.675676,0.657895,0.27027,0.536701,4.375
222,0.590125,0.486937,0.421444,0.692308,0.404255,0.574468,0.240506,0.136364,0.065217,0.065217,0.679245,0.708415,0.686792,0.121331,0.765502,3.6
223,0.721318,0.657543,0.590182,0.619048,0.391304,0.52,0.290323,0.225806,0.16129,0.16129,0.635036,0.762295,0.686131,0.385246,0.732439,4.75
224,0.351282,0.186647,0.143933,0.55,0.3,0.423077,0.1875,0.090909,0.030303,0.030303,0.56,0.631016,0.59,0.213904,0.508334,4.5
225,0.51225,0.544498,0.447804,0.590909,0.363636,0.464286,0.235294,0.081081,0,0,0.614173,0.636364,0.606299,0.14876,0.683176,4.5
226,0.718515,0.647038,0.604594,0.75,0.518519,0.580645,0.325581,0.163265,0.076923,0.076923,0.795181,0.732095,0.831325,0.175066,0.824494,4.5
227,0.706524,0.696786,0.623826,0.793103,0.540541,0.638889,0.384615,0.285714,0.22807,0.22807,0.75814,0.8,0.762791,0.292683,0.816461,4.6
228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5
229,0.616426,0.642545,0.596804,0.84,0.548387,0.75,0.404762,0.266667,0.170213,0.170213,0.832335,0.53125,0.51497,0.19375,0.703886,4.6
230,0.725456,0.611797,0.510913,0.636364,0.416667,0.466667,0.238095,0.136364,0.090909,0.090909,0.671642,0.725275,0.738806,0.197802,0.701985,4.6
231,0.620297,0.462488,0.35926,0.692308,0.285714,0.6,0.2,0.1,0.052632,0.052632,0.565217,0.598425,0.550725,0.362205,0.625071,3.75
232,0.898699,0.868677,0.844693,0.944444,0.882353,0.809524,0.714286,0.619048,0.52381,0.52381,0.946809,0.91,0.968085,0.6,0.852374,5
233,0.602732,0.453369,0.318202,0.571429,0.230769,0.470588,0.15,0.05,0,0,0.507463,0.666667,0.58209,0.205128,0.638402,3.75
234,0.605428,0.540504,0.441869,0.655172,0.324324,0.463415,0.181818,0.128571,0.069444,0.069444,0.756272,0.738739,0.741935,0.118919,0.747197,4.25
235,0.441023,0.343436,0.250841,0.5,0.2,0.310345,0.105263,0,0,0,0.559322,0.579592,0.601695,0.106122,0.449381,4.6
236,0.321159,0.29149,0.275667,0.470588,0.3125,0.363636,0.217391,0.130435,0.090909,0.090909,0.482759,0.582781,0.505747,0.251656,0.654234,4.6
237,0.14395,0,0,0,0,0,0,0,0,0,0,0.045307,0.8,0.012945,0.066094,0
238,0.753827,0.61399,0.5249,0.837838,0.563636,0.688889,0.360465,0.196078,0.130841,0.130841,0.869416,0.715655,0.769759,0.194888,0.849128,4
239,0.806486,0.701795,0.638758,0.666667,0.482759,0.580645,0.358974,0.275,0.195122,0.195122,0.780645,0.567568,0.541935,0.412162,0.853278,4.6
240,0.63831,0.646194,0.618397,0.611111,0.35,0.55,0.259259,0.096774,0.032258,0.032258,0.807692,0.876289,0.817308,0.319588,0.690134,4.6
241,0.954071,0.921131,0.89288,0.95,0.85,0.863636,0.73913,0.652174,0.565217,0.565217,0.981651,0.977169,0.981651,0.776256,0.873901,5
242,0.600135,0.534989,0.363282,0.666667,0.214286,0.529412,0.122449,0.039216,0,0,0.687023,0.6,0.625954,0.103704,0.80376,4.2
243,0.830633,0.698661,0.627964,0.666667,0.5,0.518519,0.323529,0.264706,0.205882,0.205882,0.728477,0.778523,0.774834,0.33557,0.71477,4.8
244,0.423059,0.391743,0.310657,0.464286,0.15493,0.351351,0.09322,0.040323,0.016,0.016,0.528846,0.568365,0.514423,0.088472,0.617826,4.4
245,0.378393,0.239429,0.180903,0.44,0.196721,0.314286,0.116505,0.056075,0.027778,0.027778,0.549521,0.594502,0.552716,0.079038,0.510451,4.4
246,0.786337,0.758644,0.752089,0.826087,0.655172,0.730769,0.5,0.390244,0.309524,0.309524,0.864198,0.547112,0.567901,0.31003,0.754358,4.8
247,0.841869,0.826385,0.772286,0.888889,0.75,0.666667,0.461538,0.416667,0.363636,0.363636,0.948276,0.903226,0.965517,0.806452,0.813962,4.8
248,0.713098,0.696367,0.620547,0.793103,0.540541,0.621622,0.377358,0.280702,0.224138,0.224138,0.781395,0.795181,0.767442,0.289157,0.816461,4.6
249,0.69248,0.510233,0.401087,0.666667,0.222222,0.48,0.114286,0.057143,0.029412,0.029412,0.688172,0.57868,0.623656,0.22335,0.672156,5
250,0.871339,0.846761,0.799755,0.90625,0.833333,0.783784,0.7,0.641509,0.574074,0.574074,0.927885,0.920561,0.947115,0.415888,0.919302,4.6
251,0.360874,0.37677,0.325944,0.5,0.173913,0.366667,0.095238,0.022727,0,0,0.60177,0.582278,0.619469,0.135021,0.644879,4.6
252,0.674021,0.60338,0.499171,0.666667,0.363636,0.518519,0.216216,0.157895,0.135135,0.135135,0.761589,0.733766,0.754967,0.363636,0.767222,4.6
253,0.690393,0.560698,0.496212,0.692308,0.404255,0.5,0.22619,0.131868,0.063158,0.063158,0.739623,0.735883,0.762264,0.112933,0.764563,4.8
254,0.669299,0.643267,0.551262,0.806452,0.486486,0.595238,0.28125,0.15493,0.081081,0.081081,0.78903,0.770161,0.805907,0.145161,0.801317,4.8
255,0.425645,0.456159,0.378726,0.590909,0.272727,0.481481,0.171429,0.054054,0,0,0.645669,0.6639,0.629921,0.19917,0.75098,4.4
256,1,1,1,1,1,1,1,1,1,1,1,0.964286,1,0.964286,1,5
257,0.626905,0.453702,0.344121,0.647059,0.277778,0.578947,0.178571,0.032258,0,0,0.62069,0.726415,0.672414,0.235849,0.730026,4.2
258,0.695785,0.634131,0.566903,0.833333,0.555556,0.681818,0.333333,0.1875,0.125,0.125,0.857143,0.760417,0.869048,0.291667,0.748876,5
259,1,1,1,0.916667,0.818182,0.916667,0.75,0.583333,0.416667,0.416667,0.931034,0.9,0.965517,0.6,0.47522,5
260,0.900407,0.808253,0.82755,0.85,0.65,0.85,0.565217,0.416667,0.333333,0.333333,0.917431,0.796209,0.770642,0.616114,0.924337,4.8
261,0.541415,0.588926,0.595211,0.695652,0.551724,0.615385,0.432432,0.325,0.243902,0.243902,0.753086,0.51505,0.487654,0.280936,0.650237,4.8
262,0.549466,0.390506,0.294802,0.521739,0.192308,0.375,0.111111,0.043478,0,0,0.604167,0.666667,0.625,0.155556,0.60253,4
263,0.66754,0.562009,0.475205,0.777778,0.444444,0.608696,0.242424,0.147059,0.088235,0.088235,0.797619,0.72449,0.845238,0.285714,0.747958,5
264,0.693601,0.50093,0.411489,0.527778,0.23913,0.404255,0.157143,0.09589,0.068493,0.068493,0.611511,0.636364,0.582734,0.189723,0.649416,3.4
265,0.551175,0.511972,0.48081,0.608696,0.333333,0.482759,0.210526,0.157895,0.135135,0.135135,0.680473,0.595611,0.585799,0.206897,0.761507,4
266,0.558987,0.463397,0.349986,0.666667,0.342857,0.416667,0.164384,0.049383,0.012048,0.012048,0.733668,0.678571,0.763819,0.084821,0.711038,4.4
267,0.697876,0.653754,0.624192,0.833333,0.666667,0.625,0.444444,0.3,0.1,0.1,0.851064,0.823529,0.893617,0.470588,0.709644,4.4
268,0.637263,0.676771,0.607782,0.806452,0.594595,0.609756,0.372881,0.306452,0.253968,0.253968,0.793249,0.813142,0.835443,0.25462,0.834232,4.6
269,0.441784,0.324236,0.267599,0.59375,0.230769,0.463415,0.142857,0.060606,0.014925,0.014925,0.642534,0.642512,0.60181,0.10628,0.585366,4.5
270,0.358488,0.234537,0.165717,0.375,0.140845,0.295775,0.093458,0.036036,0.027273,0.027273,0.355769,0.49226,0.384615,0.086687,0.440003,3.2
271,0.518497,0.557274,0.679476,0.923077,0.785714,0.857143,0.6875,0.529412,0.411765,0.411765,0.854839,0.916667,0.887097,0.5,0.935653,4.857
272,0.216729,0.199247,0.156706,0.4,0.125,0.2,0.054054,0,0,0,0.557895,0.531532,0.621053,0.099099,0.39412,4
273,0.586554,0.506235,0.465784,0.608696,0.333333,0.466667,0.205128,0.153846,0.131579,0.131579,0.662722,0.588235,0.585799,0.204334,0.761507,4.111
274,0.538958,0.45378,0.442364,0.6,0.392857,0.483871,0.289474,0.205128,0.153846,0.153846,0.637795,0.776371,0.724409,0.320675,0.721056,4.6
275,0.470986,0.335091,0.240663,0.518519,0.121212,0.345679,0.061069,0.021583,0.007194,0.007194,0.69146,0.526316,0.550964,0.060526,0.692655,4.2
276,0.381667,0.468273,0.449906,0.615385,0.333333,0.516129,0.230769,0.15,0.1,0.1,0.673203,0.764286,0.699346,0.228571,0.756298,5
277,0.594506,0.528233,0.431523,0.53125,0.264706,0.425,0.176471,0.09434,0.037037,0.037037,0.620112,0.583851,0.52514,0.142857,0.737325,4
278,0.7965,0.629688,0.502113,0.857143,0.666667,0.545455,0.363636,0.3,0.222222,0.222222,0.705882,0.658228,0.794118,0.531646,0.574058,4.2
279,0.4598,0.493166,0.402024,0.636364,0.363636,0.518519,0.228571,0.078947,0,0,0.622047,0.644628,0.614173,0.14876,0.675017,4.8
280,0.839255,0.786223,0.698045,0.866667,0.555556,0.684211,0.37037,0.2,0.133333,0.133333,0.925,0.90535,0.916667,0.255144,0.884991,5
281,0.551215,0.407665,0.32835,0.545455,0.357143,0.346154,0.189873,0.067416,0.010638,0.010638,0.694561,0.636872,0.719665,0.078212,0.706273,4.4
282,0.649314,0.397464,0.320089,0.527778,0.195652,0.422222,0.126761,0.04,0.013333,0.013333,0.532374,0.592437,0.510791,0.121849,0.683302,3.8
283,0.319144,0.481919,0.506015,0.714286,0.636364,0.555556,0.451613,0.375,0.3125,0.3125,0.691057,0.768627,0.796748,0.415686,0.716433,3.6
284,1,1,1,0.875,0.714286,0.875,0.625,0.571429,0.5,0.5,0.918919,0.945946,0.945946,0.918919,0.820613,5
285,0.574702,0.543267,0.504623,0.75,0.47619,0.517241,0.263158,0.15,0.1,0.1,0.833333,0.791667,0.871212,0.361111,0.701843,4.8
286,0.803015,0.750489,0.701509,0.842105,0.736842,0.727273,0.56,0.48,0.4,0.4,0.844037,0.834081,0.862385,0.475336,0.809003,4.6
287,0.754662,0.652933,0.55069,0.78125,0.5,0.657895,0.35,0.185714,0.109589,0.109589,0.817308,0.843373,0.841346,0.212048,0.7484,4.2
288,0.717339,0.683008,0.629055,0.685714,0.44186,0.585366,0.333333,0.233333,0.16129,0.16129,0.761702,0.782022,0.740426,0.301124,0.780519,4.4
289,0.918325,0.851602,0.822957,0.866667,0.78125,0.787879,0.641026,0.534884,0.422222,0.422222,0.951613,0.946524,0.951613,0.347594,0.913833,4.833
290,0.462993,0.312546,0.247375,0.478261,0.153846,0.323529,0.085106,0.020833,0,0,0.576389,0.619217,0.604167,0.106762,0.542464,4.8
291,0.794574,0.787615,0.787817,0.913043,0.692308,0.807692,0.545455,0.4,0.27027,0.27027,0.892655,0.927114,0.898305,0.361516,1,5
292,0.367565,0.316112,0.21347,0.428571,0.076923,0.333333,0.047619,0,0,0,0.477612,0.6,0.537313,0.2,0.414682,2.8
293,0.477461,0.470095,0.390735,0.53125,0.235294,0.447368,0.16,0.098039,0.08,0.08,0.586592,0.603279,0.513966,0.222951,0.746411,3.2
294,0.721386,0.666759,0.6427,0.642857,0.46875,0.642857,0.405405,0.282051,0.170732,0.170732,0.617647,0.725979,0.605882,0.170819,0.662984,3.8
295,0.737186,0.596731,0.516759,0.666667,0.45283,0.56,0.338028,0.236842,0.179487,0.179487,0.638462,0.685225,0.615385,0.214133,0.666316,4
296,0.036394,0,0,0,0,0,0,0,0,0,0,0.045603,0.8,0.013029,0.067902,0
297,0.932868,0.89052,0.861797,0.95,0.8,0.863636,0.64,0.625,0.608696,0.608696,0.954128,0.90411,0.908257,0.812785,0.916307,4.8
298,0.628914,0.489422,0.432063,0.636364,0.377358,0.5,0.238095,0.157303,0.10989,0.10989,0.672241,0.722807,0.688963,0.242105,0.702249,4.2
299,0.607719,0.592897,0.56415,0.642857,0.46875,0.642857,0.405405,0.282051,0.2,0.2,0.611765,0.736462,0.6,0.425993,0.721339,3.6
300,0.552853,0.510581,0.447678,0.806452,0.567568,0.625,0.35,0.235294,0.169014,0.169014,0.852459,0.731377,0.885246,0.320542,0.76634,4.8
301,0.461552,0.416439,0.357578,0.6,0.333333,0.46875,0.225,0.119048,0.046512,0.046512,0.539007,0.701613,0.617021,0.145161,0.525662,4.2
302,0.357788,0.168742,0.136357,0.45,0.1,0.25,0.046512,0.02381,0,0,0.478261,0.541176,0.608696,0.094118,0.344458,3.2
303,0.591129,0.300307,0.254193,0.529412,0.294118,0.45,0.208333,0.125,0.086957,0.086957,0.438596,0.608696,0.491228,0.25,0.288052,1.6
304,0.634392,0.50405,0.42627,0.6,0.40625,0.46875,0.270833,0.207547,0.169811,0.169811,0.615385,0.681319,0.641026,0.324176,0.696403,4.2
305,0.39002,0.409604,0.382487,0.6,0.285714,0.428571,0.153846,0.02381,0,0,0.659091,0.669118,0.69697,0.132353,0.547091,4.4
306,0.801906,0.819261,0.763837,0.888889,0.75,0.727273,0.461538,0.416667,0.363636,0.363636,0.948276,0.912,0.982759,0.8,0.813962,5
307,0.144361,0.164025,0.127431,0.45,0.2,0.333333,0.121212,0.060606,0.03125,0.03125,0.46,0.585106,0.56,0.212766,0.449986,4
308,0.686897,0.686461,0.666703,0.882353,0.705882,0.652174,0.444444,0.37037,0.296296,0.296296,0.881188,0.815451,0.940594,0.523605,0.769143,4.4
309,0.731437,0.716799,0.657898,0.777778,0.5,0.636364,0.307692,0.153846,0.083333,0.083333,0.689655,0.763636,0.724138,0.472727,0.863921,4.2
310,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5
311,0.736611,0.536863,0.459168,0.681818,0.396226,0.526316,0.244186,0.153846,0.107527,0.107527,0.749164,0.728499,0.725753,0.13828,0.713848,4
312,0.476652,0.404464,0.358674,0.607143,0.290323,0.447368,0.166667,0.083333,0.032258,0.032258,0.75,0.606742,0.642857,0.157303,0.63386,4.2
313,0.36819,0.277178,0.229099,0.470588,0.25,0.380952,0.16,0,0,0,0.494253,0.562092,0.494253,0.169935,0.744921,5
314,0.482749,0.459175,0.40319,0.461538,0.275862,0.352941,0.177778,0.085106,0.042553,0.042553,0.563536,0.60177,0.563536,0.171091,0.579035,4
315,0.887491,0.709428,0.638542,0.772727,0.583333,0.62963,0.4,0.305556,0.216216,0.216216,0.755906,0.8,0.811024,0.258824,0.820737,5
316,0.724245,0.65878,0.621307,0.806452,0.411765,0.625,0.241379,0.109375,0.045455,0.045455,0.775401,0.748744,0.796791,0.165829,0.777713,4.6
317,0.506423,0.414557,0.376477,0.619048,0.37037,0.464286,0.25,0.139535,0.044444,0.044444,0.673203,0.718954,0.718954,0.156863,0.723871,5
318,0.783982,0.738596,0.632089,0.823529,0.444444,0.736842,0.307692,0.137931,0.107143,0.107143,0.827586,0.846847,0.810345,0.342342,0.890996,4.8
319,0.538425,0.481725,0.419336,0.571429,0.296296,0.4,0.186047,0.06383,0.021277,0.021277,0.679739,0.658307,0.686275,0.137931,0.682191,3.8
320,0.287263,0.317186,0.241295,0.55,0.26087,0.34375,0.139535,0.066667,0.045455,0.045455,0.590164,0.586873,0.639344,0.123552,0.364294,3.4
321,0.652967,0.60334,0.542745,0.692308,0.481481,0.5625,0.325,0.214286,0.139535,0.139535,0.797386,0.843854,0.830065,0.225914,0.751577,5
322,0.274043,0.235756,0.178536,0.388889,0.055556,0.304348,0.034483,0,0,0,0.376344,0.43871,0.365591,0.129032,0.631497,2.6
323,0.949957,0.897569,0.854071,0.9375,0.833333,0.882353,0.744681,0.714286,0.673469,0.673469,0.918269,0.936893,0.927885,0.553398,0.929231,3.4
324,0.497051,0.452209,0.337154,0.4375,0.117647,0.4,0.083333,0,0,0,0.497207,0.549296,0.435754,0.140845,0.709584,3.2
325,0.48157,0.422358,0.274156,0.5,0.230769,0.388889,0.15,0.05,0,0,0.477612,0.584615,0.567164,0.184615,0.542724,3.8
326,0.564641,0.630055,0.630022,0.782609,0.62069,0.642857,0.45,0.348837,0.272727,0.272727,0.845679,0.526316,0.537037,0.315789,0.719616,5
327,0.560803,0.519978,0.458054,0.571429,0.304348,0.444444,0.212121,0.151515,0.090909,0.090909,0.591241,0.733068,0.671533,0.310757,0.707386,4
328,0.584143,0.504889,0.452524,0.741935,0.323529,0.560976,0.186441,0.078125,0.015152,0.015152,0.727273,0.685567,0.71123,0.113402,0.820603,4.4
329,0.253609,0.201938,0.11921,0.419355,0.114286,0.245283,0.057143,0.013699,0,0,0.606936,0.547804,0.612717,0.087855,0.418987,3.4
330,0.36667,0.334767,0.257322,0.390244,0.122449,0.266667,0.068966,0.034091,0.022989,0.022989,0.550725,0.618042,0.583333,0.111324,0.526142,4.2
331,0.523441,0.354702,0.270683,0.454545,0.166667,0.285714,0.085106,0,0,0,0.567568,0.490066,0.5,0.099338,0.511479,4.6
332,0.499859,0.452419,0.425327,0.487805,0.244444,0.384615,0.15942,0.066667,0.04,0.04,0.611321,0.719836,0.664151,0.196319,0.72221,4
333,0.580243,0.52699,0.402905,0.421053,0.210526,0.363636,0.16,0.08,0.041667,0.041667,0.531532,0.655556,0.540541,0.344444,0.652184,4
334,0.735035,0.60513,0.52067,0.658537,0.489796,0.54,0.352941,0.27027,0.210526,0.210526,0.734982,0.793951,0.749117,0.241966,0.833653,4
335,0.02561,0,0,0,0,0,0,0,0,0,0,0.045307,0.8,0.012945,0.065172,0
336,0.115035,0.094048,0.034094,0.2,0,0.15,0,0,0,0,0.166667,0.362319,0.309524,0.072464,0.362778,2.8
337,0.419116,0.458888,0.40734,0.519231,0.287879,0.385714,0.163793,0.072581,0.031496,0.031496,0.711538,0.667494,0.646635,0.081886,0.753536,4.4
338,0.637699,0.550565,0.466752,0.590909,0.375,0.464286,0.230769,0.179487,0.157895,0.157895,0.738806,0.724528,0.723881,0.369811,0.628209,4.2
339,0.549513,0.422408,0.329661,0.553571,0.267606,0.43662,0.172727,0.094017,0.058824,0.058824,0.552885,0.582763,0.519231,0.090287,0.630098,4.6
340,0.300559,0.273533,0.195056,0.266667,0,0.190476,0,0,0,0,0.321429,0.421053,0.392857,0.131579,0.394802,4.167
341,0.66738,0.439195,0.341923,0.555556,0.130435,0.425532,0.08,0.025974,0.013158,0.013158,0.535971,0.627615,0.539568,0.121339,0.696479,4.2
342,0.455902,0.316253,0.273538,0.4,0.111111,0.272727,0.0625,0.015152,0,0,0.559406,0.59542,0.584158,0.091603,0.554049,3.2
343,0.737713,0.623269,0.543801,0.690476,0.45283,0.604167,0.338028,0.233766,0.1625,0.1625,0.673077,0.683652,0.619231,0.186837,0.76491,4.2
344,0.660159,0.605893,0.577797,0.741935,0.382353,0.575,0.236364,0.098361,0.031746,0.031746,0.73262,0.740157,0.754011,0.131234,0.756048,4.6
345,0.600113,0.552393,0.50488,0.608696,0.423077,0.538462,0.314286,0.216216,0.157895,0.157895,0.553672,0.7,0.59322,0.253333,0.679572,3.2
346,0.720494,0.639864,0.572821,0.73913,0.423077,0.548387,0.25,0.177778,0.108696,0.108696,0.79096,0.823529,0.830508,0.196078,0.828718,4.6
347,0.765236,0.632414,0.550943,0.666667,0.4,0.571429,0.255319,0.14,0.057692,0.057692,0.747368,0.688705,0.673684,0.14876,0.694023,4.8
