@relation temp-relation-weka.filters.unsupervised.attribute.AddID-Cfirst-NID

@attribute ID numeric
@attribute n-grams/CharacterNGramMeasure_2 numeric
@attribute n-grams/CharacterNGramMeasure_3 numeric
@attribute n-grams/CharacterNGramMeasure_4 numeric
@attribute n-grams/WordNGramContainmentMeasure_1_stopword-filtered numeric
@attribute n-grams/WordNGramContainmentMeasure_2_stopword-filtered numeric
@attribute n-grams/WordNGramJaccardMeasure_1 numeric
@attribute n-grams/WordNGramJaccardMeasure_2_stopword-filtered numeric
@attribute n-grams/WordNGramJaccardMeasure_3 numeric
@attribute n-grams/WordNGramJaccardMeasure_4 numeric
@attribute n-grams/WordNGramJaccardMeasure_4_stopword-filtered numeric
@attribute string/GreedyStringTiling_3 numeric
@attribute string/LongestCommonSubsequenceComparator numeric
@attribute string/LongestCommonSubsequenceNormComparator numeric
@attribute string/LongestCommonSubstringComparator numeric
@attribute string/SWO numeric
@attribute gold numeric

@data
179,0.577346,0.383953,0.277143,0.857143,0.571429,0.75,0.4,0.333333,0.25,0.25,0.75,0.8,0.777778,0.542857,0.754692,5
180,0.315492,0.211199,0.19675,0.833333,0.666667,0.625,0.444444,0.375,0.285714,0.285714,0.75,0.8,0.857143,0.7,0.549347,2.2
181,0.348984,0.218521,0.155292,0.666667,0.333333,0.444444,0.181818,0.1,0,0,0.68,0.8,0.88,0.436364,0.431407,0.2
182,0.206345,0.210166,0.150927,0.666667,0.333333,0.5,0.2,0.111111,0,0,0.645161,0.8,0.774194,0.366667,0.584275,0.4
183,0.136023,0.04954,0.028319,0.666667,0.333333,0.5,0.2,0.111111,0,0,0.68,0.8,0.8,0.44,0.619171,0.2
184,0.216862,0.168702,0.142342,0.833333,0.6,0.714286,0.428571,0.333333,0.2,0.2,0.653846,0.8,0.769231,0.68,0.673461,1.8
185,0.19807,0.141693,0.157877,0.833333,0.666667,0.714286,0.5,0.428571,0.333333,0.333333,0.730769,0.8,0.769231,0.76,0.720865,1.6
186,0.72369,0.649501,0.58954,0.6,0.5,0.5,0.4,0.25,0,0,0.727273,0.8,0.727273,0.8,0.417157,1.3
187,0.042203,0.018651,0.012945,0.8,0.5,0.666667,0.333333,0.2,0,0,0.722222,0.8,0.777778,0.514286,0.49256,1.2
188,0.042203,0.018651,0.012945,0.8,0.5,0.666667,0.333333,0.2,0,0,0.764706,0.8,0.823529,0.514286,0.49256,1.2
189,0.142351,0.060673,0.003379,0.6,0,0.428571,0,0,0,0,0.761905,0.8,0.761905,0.35,0.307906,0.2
190,0.035599,0.016538,0.010029,0.8,0.5,0.666667,0.333333,0.2,0,0,0.764706,0.8,0.823529,0.514286,0.49256,1.2
191,0.40776,0.409764,0.425407,0.666667,0.454545,0.6,0.357143,0.214286,0.071429,0.071429,0.647059,0.795455,0.686275,0.340909,0.859848,3
192,0.756002,0.70427,0.617363,1,0.833333,0.75,0.5,0.444444,0.375,0.375,0.965517,0.794521,1,0.767123,0.825584,3.5
193,0.730363,0.670315,0.631528,0.666667,0.555556,0.666667,0.5,0.444444,0.375,0.375,0.636364,0.794521,0.659091,0.767123,0.800815,3.5
194,0.419565,0.27878,0.170576,0.75,0.428571,0.666667,0.3,0.222222,0.125,0.125,0.75,0.793651,0.78125,0.603175,0.673461,2
195,0.293303,0.278608,0.227807,0.714286,0.428571,0.625,0.3,0.1,0,0,0.677419,0.793103,0.741935,0.413793,0.585719,4.4
196,0.619936,0.53027,0.401965,0.666667,0.4,0.5,0.25,0,0,0,0.84,0.792453,0.84,0.377358,0.696639,5
197,0.125134,0.100492,0.08516,0.5,0,0.333333,0,0,0,0,0.6,0.792453,0.84,0.301887,0.21826,0
198,0.657469,0.504559,0.435325,0.666667,0.4,0.571429,0.285714,0.166667,0,0,0.678571,0.792453,0.75,0.716981,0.632944,3.2
199,0.702729,0.661516,0.596684,0.714286,0.428571,0.714286,0.375,0.285714,0.166667,0.166667,0.62069,0.791667,0.655172,0.75,0.738068,3.25
200,0.077156,0.025285,0.021907,0.6,0,0.428571,0,0,0,0,0.6,0.789474,0.75,0.421053,0.294783,0
201,0.021969,0.01099,0.008122,0.8,0.5,0.666667,0.333333,0.2,0,0,0.764706,0.787879,0.764706,0.545455,0.49256,1
202,0.390397,0.268615,0.192902,0.666667,0.333333,0.5,0.222222,0,0,0,0.666667,0.785714,0.733333,0.285714,1,3.667
203,0.584039,0.459686,0.301055,0.714286,0.5,0.625,0.375,0.125,0,0,0.724138,0.785714,0.758621,0.428571,0.67525,3
204,0.828904,0.814971,0.791871,1,0.666667,0.7,0.363636,0.3,0.222222,0.222222,0.970588,0.78481,0.911765,0.759494,0.801538,4.2
205,0.797937,0.581936,0.422826,0.8,0.4,0.5,0.222222,0,0,0,0.863636,0.784314,0.909091,0.352941,1,5
206,0.589145,0.323398,0.188929,0.5,0.166667,0.375,0.1,0,0,0,0.769231,0.784314,0.769231,0.313725,0.874567,4.091
207,0.212602,0.17702,0.160403,0.714286,0.5,0.625,0.375,0.285714,0.166667,0.166667,0.62963,0.784314,0.740741,0.666667,0.673461,1.8
208,0.487317,0.356113,0.242324,0.75,0.571429,0.6,0.4,0.333333,0.25,0.25,0.806452,0.782609,0.870968,0.637681,0.502414,2
209,0.664474,0.427135,0.198112,0.5,0.333333,0.375,0.222222,0.125,0,0,0.615385,0.782609,0.692308,0.391304,0.563664,2.8
210,0.166516,0.051934,0.046228,0.8,0.5,0.666667,0.333333,0.2,0,0,0.789474,0.780488,0.842105,0.536585,0.49256,1
211,0.603534,0.506042,0.411832,0.714286,0.333333,0.5,0.166667,0,0,0,0.806452,0.777778,0.903226,0.361111,0.758698,3.8
212,0.679951,0.70293,0.646469,0.714286,0.714286,0.555556,0.5,0.444444,0.375,0.375,0.648649,0.777778,0.756757,0.666667,0.735597,4
213,0.536692,0.491736,0.453497,0.666667,0.333333,0.5,0.2,0.111111,0,0,0.653846,0.777778,0.807692,0.62963,0.554747,1.4
214,0.559305,0.377009,0.271797,0.714286,0.5,0.625,0.375,0.285714,0.166667,0.166667,0.678571,0.777778,0.75,0.703704,0.650813,1.8
215,0.642108,0.551396,0.474751,0.571429,0.333333,0.444444,0.222222,0.125,0,0,0.678571,0.77551,0.678571,0.408163,0.716818,5
216,0.309261,0.26791,0.318617,0.666667,0.333333,0.5,0.2,0.111111,0,0,0.583333,0.77551,0.791667,0.571429,0.40041,0.4
217,0.668646,0.446953,0.309391,0.666667,0.333333,0.461538,0.1875,0.133333,0.071429,0.071429,0.684211,0.775,0.815789,0.375,1,4.4
218,0.271289,0.220061,0.207094,0.833333,0.5,0.555556,0.3,0.222222,0.125,0.125,0.633333,0.774194,0.8,0.612903,0.595856,1
219,0.677531,0.4349,0.352661,0.625,0.428571,0.454545,0.272727,0.090909,0,0,0.685714,0.773333,0.828571,0.32,0.618543,3
220,0.44406,0.269992,0.109833,0.714286,0.166667,0.555556,0.083333,0,0,0,0.62963,0.77193,0.814815,0.245614,0.473978,1.2
221,0.521228,0.37528,0.256249,0.75,0.375,0.666667,0.272727,0.2,0.111111,0.111111,0.65,0.771429,0.675,0.542857,0.80893,3.2
222,0.735872,0.651595,0.553211,0.7,0.4,0.636364,0.307692,0.25,0.181818,0.181818,0.645833,0.771084,0.666667,0.60241,0.760051,2.6
223,0.325809,0.493453,0.515472,0.8,0.5,0.571429,0.285714,0.166667,0,0,0.777778,0.769231,0.833333,0.717949,0.748165,4.6
224,0.544728,0.500942,0.384655,0.8,0.5,0.5,0.25,0.142857,0,0,0.8,0.769231,0.84,0.384615,0.890385,3.4
225,0.417496,0.254472,0.123928,0.6,0.2,0.375,0.111111,0,0,0,0.761905,0.765957,0.857143,0.340426,0.874567,2
226,0.637592,0.504147,0.392612,0.714286,0.428571,0.5,0.25,0.083333,0,0,0.766667,0.764706,0.866667,0.352941,0.828775,4
227,0.466608,0.464551,0.364789,0.714286,0.571429,0.454545,0.333333,0.166667,0.090909,0.090909,0.7,0.764706,0.866667,0.441176,0.740033,4.2
228,0.38677,0.516101,0.484114,0.625,0.285714,0.5,0.181818,0.1,0,0,0.685714,0.764706,0.742857,0.470588,0.874567,3.8
229,0.656265,0.608952,0.507358,0.666667,0.4,0.444444,0.222222,0,0,0,0.678571,0.763636,0.75,0.436364,0.924936,3.4
230,0.624605,0.495414,0.298317,0.714286,0.333333,0.625,0.2,0,0,0,0.655172,0.763636,0.724138,0.436364,0.924936,3.8
231,0.364205,0.306064,0.22551,0.5,0.2,0.3,0.1,0,0,0,0.703704,0.763636,0.777778,0.363636,0.88956,4.4
232,0.624518,0.455604,0.290715,0.571429,0.285714,0.5,0.2,0,0,0,0.59375,0.763636,0.65625,0.327273,0.660322,4.2
233,0.627607,0.494194,0.3667,0.5,0.2,0.333333,0.111111,0,0,0,0.62963,0.763636,0.777778,0.436364,1,4.6
234,0.077411,0.048255,0.036382,0.666667,0.333333,0.5,0.2,0.111111,0,0,0.62963,0.763636,0.777778,0.4,0.61292,1.2
235,0.277345,0.222318,0.202399,0.571429,0.166667,0.444444,0.090909,0,0,0,0.555556,0.763636,0.777778,0.545455,0.749135,1.2
236,0.45286,0.332321,0.216922,0.714286,0.333333,0.555556,0.2,0.111111,0,0,0.724138,0.761905,0.827586,0.349206,0.406223,0.8
237,0.42598,0.095968,0.016617,0.6,0.2,0.375,0.1,0,0,0,0.666667,0.76,0.791667,0.32,0.764127,3.2
238,0.381865,0.55268,0.514306,0.625,0.375,0.555556,0.3,0.1,0,0,0.666667,0.758621,0.666667,0.517241,0.860014,4
239,0.305612,0.123726,0.054299,0.625,0.375,0.454545,0.230769,0.076923,0,0,0.586207,0.758621,0.758621,0.241379,0.591828,2.6
240,0.234096,0.270306,0.115079,0.571429,0.333333,0.444444,0.2,0.111111,0,0,0.606061,0.758621,0.666667,0.37931,0.620116,4.4
241,0.780358,0.623293,0.518722,0.714286,0.333333,0.625,0.2,0,0,0,0.585366,0.756757,0.682927,0.324324,0.88293,4.2
242,0.403,0.263929,0.152058,0.625,0.444444,0.454545,0.285714,0.142857,0,0,0.641026,0.756757,0.717949,0.243243,0.718263,3.2
243,0.343626,0.315486,0.351201,0.8,0.4,0.666667,0.266667,0.133333,0,0,0.767442,0.755556,0.790698,0.422222,0.944689,3.4
244,0.712675,0.607578,0.550557,0.666667,0.555556,0.5,0.384615,0.333333,0.272727,0.272727,0.711111,0.755556,0.755556,0.6,0.887494,4
245,0.463598,0.367365,0.199807,0.833333,0.333333,0.625,0.2,0,0,0,0.769231,0.754717,0.769231,0.301887,0.670074,4.8
246,0.140869,0.029645,0.022122,0.666667,0.333333,0.5,0.2,0.111111,0,0,0.653846,0.754717,0.769231,0.415094,0.38397,0.2
247,0.335729,0.453639,0.531059,0.666667,0.333333,0.5,0.222222,0.125,0,0,0.68,0.754717,0.8,0.490566,0.617918,1.8
248,0.629077,0.347226,0.237181,0.571429,0.333333,0.4,0.2,0.111111,0,0,0.6875,0.753623,0.8125,0.289855,0.67296,2.6
249,0.521965,0.520146,0.493492,0.571429,0.285714,0.363636,0.153846,0.083333,0,0,0.647059,0.75,0.794118,0.444444,0.759218,2.8
250,0.701338,0.585255,0.490082,0.375,0,0.230769,0,0,0,0,0.648649,0.75,0.72973,0.222222,0.518964,5
251,0.374711,0.334874,0.203574,0.6,0.25,0.428571,0.142857,0,0,0,0.695652,0.75,0.782609,0.458333,0.334376,0.25
252,0.652189,0.471663,0.368412,0.6,0.2,0.461538,0.117647,0.0625,0,0,0.654545,0.747664,0.727273,0.224299,0.719639,3.75
253,0.387291,0.20684,0.161406,0.625,0.5,0.416667,0.307692,0.153846,0,0,0.625,0.746988,0.775,0.26506,0.679492,1.75
254,0.783609,0.654894,0.591697,0.428571,0.142857,0.272727,0.076923,0,0,0,0.642857,0.746667,0.666667,0.293333,0.100497,3.5
255,0.316878,0.398327,0.407292,0.714286,0.428571,0.555556,0.272727,0.2,0.111111,0.111111,0.724138,0.745763,0.758621,0.610169,0.874567,3.4
256,0.301373,0.187249,0.153642,0.833333,0.5,0.555556,0.25,0.083333,0,0,0.730769,0.745763,0.846154,0.474576,0.632839,1.4
257,0.214603,0.150836,0.126593,0.625,0.428571,0.555556,0.3,0.222222,0.125,0.125,0.515152,0.745763,0.666667,0.576271,0.673461,1.4
258,0.318401,0.211366,0.177219,0.666667,0.333333,0.5,0.2,0.111111,0,0,0.62069,0.745763,0.758621,0.40678,0.5852,1
259,0.180692,0.125027,0.09614,0.833333,0.6,0.625,0.375,0.285714,0.166667,0.166667,0.73913,0.745098,0.826087,0.666667,0.673461,1.8
260,0.499534,0.474722,0.429187,0.8,0.5,0.727273,0.384615,0.230769,0.076923,0.076923,0.738095,0.744186,0.761905,0.395349,0.754692,4.6
261,0.478592,0.353795,0.26426,0.6,0,0.428571,0,0,0,0,0.8,0.744186,0.8,0.372093,0.453568,0.4
262,0.595243,0.549175,0.531842,1,0.5,0.5,0.181818,0.1,0,0,0.961538,0.742857,1,0.6,0.667921,3.6
263,0.459986,0.240276,0.171574,0.428571,0.166667,0.272727,0.090909,0,0,0,0.75,0.741935,0.821429,0.322581,0.636213,3.25
264,0.348195,0.283417,0.243595,0.5,0.25,0.4,0.166667,0.090909,0,0,0.636364,0.741935,0.69697,0.387097,0.52185,0.778
265,0.234907,0.303224,0.421982,0.714286,0.285714,0.5,0.166667,0.090909,0,0,0.607143,0.741935,0.821429,0.548387,0.396125,1.25
266,0.296449,0.306294,0.224358,0.666667,0.2,0.5,0.111111,0,0,0,0.62963,0.740741,0.740741,0.407407,0.542099,0.75
267,0.322899,0.238059,0.195887,0.666667,0.2,0.5,0.111111,0,0,0,0.576923,0.740741,0.769231,0.555556,0.582467,1.5
268,0.036439,0.019055,0.014752,0.666667,0.4,0.444444,0.222222,0.125,0,0,0.576923,0.740741,0.769231,0.407407,0.367179,1
269,0.469522,0.417866,0.252536,0.8,0.6,0.571429,0.375,0.125,0,0,0.8,0.73913,0.85,0.434783,0.88956,3.75
270,0.690447,0.568372,0.511522,0.625,0.428571,0.625,0.375,0.285714,0.166667,0.166667,0.551724,0.73913,0.586207,0.695652,0.748165,3.25
271,0.768827,0.596029,0.4048,0.666667,0.166667,0.444444,0.083333,0,0,0,0.774194,0.738462,0.774194,0.307692,0.56917,4
272,0.486215,0.421435,0.332596,0.714286,0.5,0.5,0.3,0.222222,0.125,0.125,0.692308,0.736842,0.807692,0.45614,0.612295,3
273,0.180448,0.033078,0.0298,0.666667,0.333333,0.444444,0.181818,0.1,0,0,0.607143,0.736842,0.75,0.385965,0.377425,1.667
274,0.522979,0.293632,0.180638,0.714286,0.333333,0.625,0.222222,0,0,0,0.580645,0.736842,0.677419,0.421053,0.749972,3.333
275,0.507682,0.390795,0.251173,0.666667,0.333333,0.5,0.2,0,0,0,0.769231,0.736842,0.807692,0.421053,0.80034,2.25
276,0.066358,0.031957,0.021691,0.571429,0.285714,0.444444,0.2,0.111111,0,0,0.517241,0.736842,0.724138,0.385965,0.337986,0.5
277,0.529867,0.459461,0.42213,0.75,0.375,0.6,0.230769,0.076923,0,0,0.647059,0.735294,0.735294,0.470588,0.848023,2.75
278,0.425183,0.32253,0.244307,0.5,0.125,0.363636,0.071429,0,0,0,0.636364,0.735294,0.757576,0.352941,0.691792,2
279,0.021498,0.016826,0.009098,0.666667,0.333333,0.5,0.2,0.111111,0,0,0.576923,0.734694,0.692308,0.367347,0.36189,0.833
280,0.621608,0.586611,0.554131,0.555556,0.2,0.454545,0.142857,0.076923,0,0,0.604167,0.734177,0.604167,0.379747,0.692148,3.75
281,0.404438,0.329191,0.288983,0.5,0.181818,0.4,0.111111,0.058824,0,0,0.57377,0.733945,0.655738,0.256881,0.773401,4
282,0.208274,0.158885,0.127439,0.714286,0.5,0.555556,0.3,0.1,0,0,0.6,0.733333,0.733333,0.4,0.731997,3.25
283,0.454784,0.475648,0.507711,0.666667,0.333333,0.5,0.2,0.111111,0,0,0.606061,0.733333,0.666667,0.466667,0.621848,2.75
284,0.252453,0.188806,0.159011,0.714286,0.5,0.625,0.375,0.285714,0.166667,0.166667,0.59375,0.733333,0.6875,0.633333,0.631664,1
285,0.659471,0.485396,0.438927,0.625,0.375,0.5,0.25,0.181818,0.1,0.1,0.552632,0.732394,0.684211,0.591549,0.691792,3.5
286,0.655832,0.515353,0.465722,0.666667,0.375,0.545455,0.230769,0,0,0,0.636364,0.731707,0.681818,0.292683,0.846691,3.75
287,0.55091,0.508779,0.461761,0.666667,0.375,0.5,0.214286,0.153846,0.083333,0.083333,0.74359,0.731707,0.769231,0.365854,0.782705,4.4
288,0.352787,0.256091,0.183406,0.666667,0.2,0.571429,0.125,0,0,0,0.458333,0.731707,0.625,0.536585,0.663753,0.4
289,0.391197,0.474392,0.423303,0.6,0.25,0.428571,0.142857,0,0,0,0.789474,0.731707,0.789474,0.536585,0.481145,0.4
290,0.374437,0.393444,0.449517,0.833333,0.6,0.714286,0.375,0.285714,0.166667,0.166667,0.68,0.730769,0.76,0.653846,0.924936,4.2
291,0.345817,0.155157,0.047059,0.571429,0.285714,0.444444,0.181818,0,0,0,0.607143,0.730769,0.678571,0.307692,0.72336,2.5
292,0.111965,0.120876,0.065512,0.666667,0.333333,0.444444,0.181818,0.1,0,0,0.68,0.730769,0.76,0.346154,0.406223,0.25
293,0.264959,0.223065,0.163399,0.571429,0.333333,0.4,0.2,0.111111,0,0,0.481481,0.730769,0.703704,0.346154,0.334376,0.25
294,0.061466,0.028256,0.019343,0.5,0.285714,0.333333,0.153846,0.083333,0,0,0.483871,0.730159,0.741935,0.349206,0.392447,0.25
295,0.620418,0.519442,0.310553,0.8,0.5,0.571429,0.285714,0,0,0,0.7,0.727273,0.8,0.363636,0.481145,3.8
296,0.599423,0.513157,0.404809,0.857143,0.714286,0.6,0.454545,0.272727,0.090909,0.090909,0.967742,0.727273,0.903226,0.38961,0.746066,2.6
297,0.633506,0.592967,0.432454,0.666667,0.2,0.444444,0.1,0,0,0,0.73913,0.727273,0.869565,0.472727,0.390765,2.6
298,0.463875,0.340685,0.230775,0.8,0.6,0.5,0.333333,0.111111,0,0,0.782609,0.727273,0.869565,0.363636,0.7431,2
299,0.592935,0.442783,0.343127,0.5,0.142857,0.4,0.090909,0,0,0,0.526316,0.727273,0.631579,0.454545,0.66897,1.8
300,0.066256,0.017428,0.002168,0.5,0,0.3,0,0,0,0,0.48,0.727273,0.8,0.254545,0.343378,0
301,0.118806,0.032738,0.024747,0.666667,0.4,0.5,0.25,0.142857,0,0,0.535714,0.727273,0.714286,0.4,0.764127,1.2
302,0.575712,0.427135,0.336032,0.7,0.444444,0.583333,0.307692,0.153846,0.083333,0.083333,0.8,0.725275,0.733333,0.32967,0.666911,3.8
303,0.662013,0.641503,0.490974,0.625,0.5,0.5,0.363636,0.3,0.222222,0.222222,0.594595,0.724638,0.675676,0.492754,0.686,3.6
304,0.42883,0.425658,0.419075,0.714286,0.5,0.5,0.272727,0.2,0.111111,0.111111,0.689655,0.724638,0.862069,0.57971,0.510659,1.8
305,0.361326,0.208425,0.19365,0.75,0.428571,0.666667,0.3,0.1,0,0,0.589744,0.724638,0.641026,0.376812,0.633169,1.2
306,0.524785,0.440113,0.302286,0.714286,0.142857,0.625,0.090909,0,0,0,0.514286,0.724138,0.6,0.448276,0.885738,3.2
307,0.233015,0.1743,0.16187,0.833333,0.5,0.625,0.333333,0.25,0.142857,0.142857,0.678571,0.724138,0.75,0.655172,0.61831,2.2
308,0.106033,0.055176,0.021486,0.5,0.285714,0.4,0.181818,0.1,0,0,0.5,0.724138,0.65625,0.37931,0.325029,0.8
309,0.089419,0.058604,0.040637,0.666667,0.4,0.444444,0.2,0.111111,0,0,0.62963,0.724138,0.777778,0.37931,0.308108,1.6
310,0.433417,0.359981,0.452369,0.666667,0.4,0.5,0.222222,0.125,0,0,0.517241,0.724138,0.724138,0.517241,0.614391,2.8
311,0.260137,0.179709,0.191337,0.666667,0.333333,0.444444,0.2,0.111111,0,0,0.533333,0.724138,0.7,0.413793,0.346258,0.583
312,0.608206,0.599158,0.587109,0.625,0.428571,0.625,0.375,0.285714,0.166667,0.166667,0.533333,0.723404,0.566667,0.680851,0.773607,3.2
313,0.325817,0.060528,0.022281,0.8,0.5,0.5,0.25,0.142857,0,0,0.789474,0.723404,0.894737,0.468085,0.400211,0.8
314,0.498429,0.429981,0.353719,0.571429,0.285714,0.307692,0.133333,0,0,0,0.75,0.722892,0.833333,0.337349,0.837839,3.8
315,0.157367,0.064912,0.016471,0.444444,0.25,0.307692,0.142857,0.076923,0,0,0.527778,0.722222,0.722222,0.25,0.260744,0
316,0.193621,0.082243,0.075164,0.625,0.375,0.5,0.25,0.083333,0,0,0.621622,0.722222,0.702703,0.305556,0.302495,0.667
317,0.611151,0.473441,0.36055,0.428571,0.142857,0.333333,0.090909,0,0,0,0.62963,0.72,0.666667,0.28,0.67602,5
318,0.638796,0.460334,0.415081,0.444444,0.25,0.307692,0.153846,0.083333,0,0,0.675,0.72,0.675,0.426667,0.886421,4.333
319,0.365013,0.265658,0.167985,0.444444,0,0.307692,0,0,0,0,0.638889,0.72,0.75,0.213333,0.568369,4.214
320,0.185911,0.12001,0.081029,0.666667,0.2,0.5,0.1,0,0,0,0.56,0.72,0.72,0.36,0.650813,1.8
321,0.12442,0.040848,0.036031,0.666667,0.4,0.5,0.222222,0.125,0,0,0.583333,0.72,0.75,0.4,0.346258,0.4
322,0.78496,0.604133,0.498299,0.714286,0.5,0.454545,0.25,0.181818,0.1,0.1,0.75,0.71875,0.821429,0.65625,0.721671,2
323,0.46681,0.509654,0.461672,0.428571,0.333333,0.272727,0.181818,0.1,0,0,0.484848,0.71875,0.69697,0.3125,0.614061,2.8
324,0.093644,0.062123,0.028349,0.625,0.285714,0.5,0.166667,0.090909,0,0,0.486486,0.71875,0.621622,0.34375,0.391745,0.8
325,0.192645,0.110012,0.096367,0.666667,0.333333,0.571429,0.25,0.142857,0,0,0.565217,0.717949,0.608696,0.512821,0.374404,0.8
326,0.09161,0.005652,0.00445,0.6,0,0.428571,0,0,0,0,0.647059,0.717949,0.823529,0.358974,0.319321,0.4
327,0.09161,0.005652,0.00445,0.6,0,0.428571,0,0,0,0,0.5,0.717949,0.636364,0.358974,0.319321,0.25
328,0.124433,0.05592,0.034155,0.666667,0.333333,0.5,0.2,0.111111,0,0,0.607143,0.716981,0.678571,0.415094,0.442695,0.75
329,0.24229,0.080659,0.037939,0.666667,0.4,0.4,0.2,0.111111,0,0,0.695652,0.716981,0.826087,0.339623,0.496016,0.75
330,0.056473,0.031136,0.021597,0.666667,0.4,0.444444,0.2,0.111111,0,0,0.625,0.716981,0.791667,0.415094,0.381162,1
331,0.085591,0.024205,0.003163,0.5,0,0.333333,0,0,0,0,0.444444,0.716981,0.703704,0.264151,0.423303,0
332,0.094636,0.04263,0.027732,0.571429,0.333333,0.444444,0.2,0.111111,0,0,0.571429,0.716981,0.678571,0.415094,0.294847,0.8
333,0.278893,0.340292,0.239539,0.571429,0.142857,0.4,0.076923,0,0,0,0.59375,0.716418,0.75,0.238806,0.587753,3.4
334,0.464265,0.462781,0.490155,0.625,0.25,0.454545,0.153846,0.083333,0,0,0.558824,0.716418,0.705882,0.447761,0.46067,2.769
335,0.397102,0.309675,0.189658,0.625,0.428571,0.5,0.3,0.222222,0.125,0.125,0.555556,0.716418,0.666667,0.507463,0.61831,2.8
336,0.500477,0.530609,0.474448,0.5,0.142857,0.3,0.076923,0,0,0,0.692308,0.716049,0.74359,0.395062,0.662261,3.2
337,0.615489,0.460062,0.42205,0.75,0.625,0.545455,0.416667,0.25,0.181818,0.181818,0.823529,0.716049,0.852941,0.469136,0.719433,4.2
338,0.526734,0.386503,0.332271,0.555556,0.111111,0.357143,0.055556,0,0,0,0.694444,0.716049,0.805556,0.296296,0.524404,2.4
339,0.650649,0.449226,0.297361,0.666667,0.2,0.444444,0.1,0,0,0,0.777778,0.714286,0.740741,0.321429,1,4.4
340,0.325946,0.239808,0.277983,0.666667,0.333333,0.5,0.2,0.111111,0,0,0.518519,0.714286,0.740741,0.5,0.621706,1.8
341,0.17631,0.022875,0.014026,0.571429,0.285714,0.444444,0.181818,0.1,0,0,0.555556,0.714286,0.740741,0.357143,0.354552,0.8
342,0.088576,0.053554,0.040053,0.571429,0.333333,0.444444,0.2,0.111111,0,0,0.571429,0.714286,0.714286,0.392857,0.61292,1.4
343,0.270359,0.199246,0.175827,0.666667,0.2,0.5,0.1,0,0,0,0.535714,0.714286,0.714286,0.535714,0.749135,2.25
344,0.282298,0.209836,0.146288,0.8,0.25,0.571429,0.125,0,0,0,0.647059,0.714286,0.882353,0.52381,0.653656,0.25
345,0.708173,0.599062,0.541086,1,0.833333,0.666667,0.454545,0.4,0.333333,0.333333,0.961538,0.712329,1,0.684932,0.662984,3.25
346,0.516444,0.551949,0.548059,0.857143,0.714286,0.6,0.454545,0.272727,0.090909,0.090909,0.8125,0.712329,0.8125,0.410959,0.76146,4.5
347,0.503549,0.535625,0.417764,0.5,0.230769,0.375,0.142857,0.047619,0,0,0.6,0.711864,0.7,0.254237,0.844809,4.2
348,0.142607,0.149227,0.16755,0.571429,0.333333,0.4,0.2,0.111111,0,0,0.548387,0.711864,0.677419,0.440678,0.350845,0.8
349,0.017222,0.010992,0.007607,0.666667,0.4,0.5,0.25,0.142857,0,0,0.590909,0.711111,0.727273,0.4,0.337986,0.8
350,0.076454,0.047546,0.038655,0.666667,0.4,0.571429,0.285714,0.166667,0,0,0.538462,0.711111,0.615385,0.488889,0.426816,0.8
351,0.287919,0.135791,0.058898,0.8,0.5,0.571429,0.285714,0.166667,0,0,0.789474,0.711111,0.842105,0.488889,0.391277,0.25
352,0.418749,0.390721,0.35069,0.533333,0.315789,0.4,0.222222,0.148148,0.074074,0.074074,0.552632,0.719424,0.657895,0.258993,0.627792,3.5
353,0.542549,0.345028,0.319472,0.5,0.125,0.333333,0.066667,0,0,0,0.52381,0.708861,0.666667,0.303797,0.247063,2.75
354,0.506863,0.24377,0.227496,0.5,0.4,0.375,0.285714,0.166667,0,0,0.541667,0.708333,0.708333,0.541667,0.725326,4.25
355,0.011555,0.005376,0.003737,0.666667,0.4,0.5,0.222222,0.125,0,0,0.541667,0.708333,0.708333,0.375,0.382063,0.5
356,0.016266,0.008383,0.005049,0.666667,0.333333,0.5,0.2,0.111111,0,0,0.625,0.708333,0.708333,0.375,0.438347,0.5
357,0.055232,0.015841,0.002609,0.5,0,0.375,0,0,0,0,0.518519,0.708333,0.62963,0.291667,0.253599,0
358,0.014538,0.007183,0.004528,0.666667,0.4,0.4,0.2,0.111111,0,0,0.619048,0.708333,0.809524,0.375,0.345311,0.5
359,0.350761,0.14042,0.07644,0.5,0.285714,0.333333,0.166667,0.090909,0,0,0.40625,0.707692,0.71875,0.276923,0.327579,0.6
360,0.398836,0.255343,0.180112,0.6,0.363636,0.5,0.266667,0.133333,0.071429,0.071429,0.568627,0.705882,0.588235,0.4,0.5949,2.2
361,0.571048,0.42055,0.354327,0.857143,0.5,0.6,0.272727,0.2,0.111111,0.111111,0.821429,0.705882,0.857143,0.470588,0.807852,3.2
362,0.42783,0.508412,0.459335,0.75,0.444444,0.5,0.266667,0.214286,0.153846,0.153846,0.648649,0.705882,0.810811,0.447059,0.729056,4.4
363,0.447603,0.304612,0.166566,0.625,0.25,0.555556,0.166667,0,0,0,0.571429,0.705882,0.571429,0.264706,0.84911,3
364,0.411326,0.258438,0.139935,0.571429,0.285714,0.444444,0.181818,0.1,0,0,0.464286,0.705882,0.642857,0.352941,0.6171,2.25
365,0.345993,0.248257,0.119998,0.666667,0.166667,0.5,0.1,0,0,0,0.6,0.705882,0.72,0.27451,0.671239,2.583
366,0.127061,0.076291,0.047223,0.5,0,0.333333,0,0,0,0,0.48,0.705882,0.72,0.27451,0.290782,0
