@relation temp-relation-weka.filters.unsupervised.attribute.AddID-Cfirst-NID

@attribute ID numeric
@attribute n-grams/CharacterNGramMeasure_2 numeric
@attribute n-grams/CharacterNGramMeasure_3 numeric
@attribute n-grams/CharacterNGramMeasure_4 numeric
@attribute n-grams/WordNGramContainmentMeasure_1_stopword-filtered numeric
@attribute n-grams/WordNGramContainmentMeasure_2_stopword-filtered numeric
@attribute n-grams/WordNGramJaccardMeasure_1 numeric
@attribute n-grams/WordNGramJaccardMeasure_2_stopword-filtered numeric
@attribute n-grams/WordNGramJaccardMeasure_3 numeric
@attribute n-grams/WordNGramJaccardMeasure_4 numeric
@attribute n-grams/WordNGramJaccardMeasure_4_stopword-filtered numeric
@attribute string/GreedyStringTiling_3 numeric
@attribute string/LongestCommonSubsequenceComparator numeric
@attribute string/LongestCommonSubsequenceNormComparator numeric
@attribute string/LongestCommonSubstringComparator numeric
@attribute string/SWO numeric
@attribute gold numeric

@data
168,0.81341,0.723425,0.698573,0.692308,0.551724,0.666667,0.470588,0.454545,0.4375,0.4375,0.650602,0.723404,0.614458,0.716312,0.662689,3.6
169,0.579175,0.499899,0.454315,0.62069,0.4,0.461538,0.25,0.137255,0.076923,0.076923,0.682353,0.725212,0.758824,0.164306,0.661424,5
170,0.533624,0.528075,0.497072,0.52381,0.333333,0.366667,0.205882,0.114286,0.088235,0.088235,0.685484,0.640927,0.685484,0.285714,0.65861,3.4
171,0.776508,0.652263,0.616714,0.782609,0.583333,0.545455,0.35,0.238095,0.162791,0.162791,0.882813,0.798561,0.875,0.215827,0.848949,4
172,0.579285,0.504684,0.422871,0.47619,0.3,0.384615,0.214286,0.142857,0.111111,0.111111,0.40367,0.644809,0.541284,0.382514,0.606716,4
173,0.383693,0.484835,0.440901,0.6,0.375,0.5,0.272727,0.25,0.225806,0.225806,0.522936,0.572973,0.495413,0.475676,0.671136,3.5
174,0.531183,0.464877,0.456442,0.64,0.392857,0.571429,0.289474,0.175,0.097561,0.097561,0.57971,0.675105,0.57971,0.295359,0.550999,4.5
175,0.51741,0.518407,0.431818,0.5625,0.133333,0.45,0.076923,0,0,0,0.60396,0.627027,0.574257,0.183784,0.704348,3.2
176,0.381401,0.303342,0.28228,0.571429,0.307692,0.444444,0.190476,0.095238,0.05,0.05,0.408602,0.583851,0.526882,0.298137,0.680534,3.8
177,0.658831,0.483381,0.411084,0.611111,0.333333,0.407407,0.176471,0.083333,0,0,0.698113,0.647303,0.735849,0.149378,0.621698,3.2
178,0.866594,0.833486,0.783586,0.793103,0.6,0.676471,0.461538,0.341463,0.261905,0.261905,0.808383,0.813665,0.814371,0.354037,0.842722,4
179,0.350249,0.350579,0.307964,0.47619,0.192308,0.333333,0.125,0.04878,0,0,0.448529,0.565401,0.492647,0.168776,0.498889,3.25
180,0.705587,0.66335,0.58448,0.777778,0.555556,0.518519,0.30303,0.205882,0.114286,0.114286,0.861702,0.78733,0.925532,0.271493,0.803756,3
181,0.845795,0.788882,0.791331,0.642857,0.428571,0.5625,0.3,0.263158,0.222222,0.222222,0.623529,0.693878,0.6,0.680272,0.611467,4.25
182,0.472126,0.433396,0.380247,0.428571,0.44,0.346154,0.34375,0.3125,0.290323,0.290323,0.42446,0.613333,0.503597,0.426667,0.546093,1.5
183,0.617414,0.58404,0.541139,0.5,0.133333,0.421053,0.08,0,0,0,0.597403,0.557143,0.506494,0.242857,0.800072,4.25
184,0.755347,0.679363,0.608051,0.62963,0.384615,0.472222,0.243902,0.166667,0.119048,0.119048,0.780488,0.465257,0.47561,0.338369,0.686893,4.25
185,0.196073,0.103411,0.093696,0.421053,0.25,0.296296,0.15625,0.060606,0,0,0.482759,0.617978,0.655172,0.157303,0.480035,0.75
186,0.732005,0.68848,0.642277,0.75,0.615385,0.5625,0.432432,0.378378,0.324324,0.324324,0.745098,0.797468,0.823529,0.398734,0.7455,3
187,0.784391,0.767412,0.740568,0.703704,0.59375,0.678571,0.527778,0.514286,0.5,0.5,0.619632,0.776119,0.644172,0.708955,0.753204,3.5
188,0.751231,0.571676,0.479139,0.545455,0.363636,0.428571,0.25,0.1875,0.125,0.125,0.625,0.666667,0.617647,0.146341,0.670692,3.75
189,0.567857,0.523801,0.470487,0.4375,0.133333,0.304348,0.074074,0.038462,0,0,0.397959,0.424242,0.357143,0.254545,0.495353,4
190,0.223977,0.190022,0.209548,0.521739,0.24,0.315789,0.133333,0.088889,0.068182,0.068182,0.551181,0.571429,0.574803,0.277778,0.469612,1.75
191,0.262205,0.339744,0.375517,0.5625,0.176471,0.409091,0.103448,0,0,0,0.585106,0.497041,0.457447,0.153846,0.681508,1.75
192,0.687725,0.546973,0.41418,0.8125,0.375,0.541667,0.1875,0.055556,0,0,0.753247,0.574257,0.792208,0.118812,0.450918,3.75
193,0.710478,0.685332,0.659446,0.6,0.35,0.545455,0.25,0.178571,0.148148,0.148148,0.589286,0.677419,0.5625,0.569892,0.744401,4
194,0.10875,0.240369,0.278808,0.45,0.2,0.321429,0.121212,0.060606,0.03125,0.03125,0.577982,0.6,0.568807,0.23,0.658825,2
195,0.868605,0.706456,0.643262,0.714286,0.5,0.588235,0.368421,0.333333,0.294118,0.294118,0.630137,0.791045,0.739726,0.641791,0.627512,3.4
196,0.249171,0.282473,0.29614,0.55,0.333333,0.297297,0.152174,0.108696,0.088889,0.088889,0.642857,0.551181,0.734694,0.354331,0.593721,1.4
197,0.843073,0.89262,0.880399,0.916667,0.791667,0.88,0.678571,0.551724,0.433333,0.433333,0.949275,0.606498,0.615942,0.440433,0.883396,4.8
198,0.051628,0.115215,0.100464,0.5,0.125,0.266667,0.055556,0,0,0,0.627907,0.568966,0.767442,0.155172,0.616446,2
199,0.873543,0.767632,0.700715,0.84,0.6,0.6,0.375,0.261905,0.186047,0.186047,0.8,0.780645,0.806667,0.374194,0.796574,3.4
200,0.585182,0.447483,0.37486,0.5,0.269231,0.342105,0.152174,0.133333,0.113636,0.113636,0.608696,0.591463,0.608696,0.280488,0.633144,2.4
201,0.794594,0.687374,0.646952,0.714286,0.56,0.576923,0.411765,0.352941,0.294118,0.294118,0.674603,0.738589,0.714286,0.431535,0.650663,3.4
202,0.961091,0.917613,0.878143,0.807692,0.740741,0.75,0.645161,0.53125,0.424242,0.424242,0.882353,0.771831,0.73262,0.467606,0.941896,4.8
203,0.300076,0.279441,0.21788,0.5,0.071429,0.333333,0.038462,0,0,0,0.534247,0.531469,0.520548,0.195804,0.637712,2.6
204,0.394553,0.293113,0.181585,0.571429,0.214286,0.307692,0.096774,0,0,0,0.630137,0.505618,0.616438,0.123596,0.439639,2.4
205,0.495476,0.383305,0.358335,0.375,0.222222,0.272727,0.153846,0.12,0.083333,0.083333,0.405405,0.629834,0.513514,0.353591,0.582746,2.6
206,0.269274,0.233681,0.203165,0.384615,0,0.277778,0,0,0,0,0.45679,0.478873,0.419753,0.126761,0.66762,2.8
207,0.796859,0.796804,0.791431,0.76,0.64,0.703704,0.551724,0.482759,0.413793,0.413793,0.751678,0.860377,0.765101,0.611321,0.904839,4.4
208,0.721648,0.773297,0.748574,0.75,0.590909,0.625,0.419355,0.354839,0.290323,0.290323,0.791667,0.762376,0.802083,0.584158,0.733845,3.2
209,0.479155,0.352075,0.274444,0.5,0.277778,0.333333,0.166667,0.03125,0,0,0.594595,0.679739,0.702703,0.287582,0.480041,2.4
210,0.728755,0.667188,0.646633,0.777778,0.526316,0.56,0.333333,0.225806,0.16129,0.16129,0.82243,0.732143,0.785047,0.366071,0.88791,4
211,0.277681,0.281426,0.229641,0.5625,0.375,0.346154,0.2,0.133333,0.066667,0.066667,0.690141,0.5,0.577465,0.195122,0.539537,3.25
212,0.75828,0.545461,0.428567,0.529412,0.263158,0.409091,0.172414,0.103448,0.034483,0.034483,0.533333,0.566667,0.485714,0.266667,0.776848,4
213,0.644005,0.693936,0.728957,0.708333,0.68,0.62963,0.566667,0.551724,0.535714,0.535714,0.705128,0.795918,0.769231,0.741497,0.713393,2.75
214,0.638827,0.612856,0.564094,0.888889,0.55,0.695652,0.354839,0.176471,0.085714,0.085714,0.745455,0.761905,0.8,0.242424,0.844722,4
215,0.476379,0.322756,0.300968,0.416667,0.269231,0.27027,0.159091,0.088889,0.044444,0.044444,0.53125,0.643478,0.59375,0.121739,0.544835,3.6
216,0.723399,0.732003,0.750743,0.941176,0.722222,0.695652,0.448276,0.428571,0.407407,0.407407,0.902439,0.728205,0.865854,0.717949,0.655675,3.6
217,0.725288,0.608778,0.558973,0.764706,0.444444,0.590909,0.275862,0.166667,0.064516,0.064516,0.709677,0.762887,0.795699,0.309278,0.644518,4.4
218,0.737763,0.687725,0.608103,0.681818,0.384615,0.576923,0.263158,0.2,0.175,0.175,0.682432,0.695971,0.641892,0.358974,0.716592,3.8
219,0.776752,0.759133,0.747448,0.95,0.761905,0.76,0.516129,0.451613,0.387097,0.387097,0.925532,0.77533,0.968085,0.440529,0.672183,4.2
220,0.810329,0.74624,0.671651,0.85,0.545455,0.53125,0.27907,0.173913,0.106383,0.106383,0.84127,0.693878,0.81746,0.210884,0.764145,3.6
221,0.669288,0.55427,0.515859,0.666667,0.285714,0.526316,0.173913,0.041667,0,0,0.74359,0.717949,0.717949,0.217949,0.720074,4.6
222,0.798477,0.789511,0.769599,0.814815,0.724138,0.647059,0.567568,0.555556,0.542857,0.542857,0.7875,0.844985,0.86875,0.765957,0.775123,3.6
223,0.846858,0.80611,0.78747,0.736842,0.6,0.736842,0.521739,0.5,0.47619,0.47619,0.674419,0.802721,0.686047,0.789116,0.630237,3.25
224,0.587909,0.498319,0.416638,0.647059,0.375,0.478261,0.222222,0.192308,0.16,0.16,0.586207,0.721893,0.701149,0.426036,0.685797,4
225,0.855908,0.705683,0.606753,0.705882,0.4375,0.48,0.233333,0.206897,0.178571,0.178571,0.833333,0.633588,0.736842,0.412214,0.822389,4.5
226,0.363167,0.247771,0.228827,0.733333,0.466667,0.44,0.233333,0.129032,0.064516,0.064516,0.75,0.722892,0.847222,0.349398,0.666064,2.5
227,0.840176,0.818796,0.817547,0.875,0.785714,0.677419,0.578947,0.526316,0.473684,0.473684,0.914063,0.782609,0.921875,0.494983,0.687974,3.75
228,0.766238,0.769781,0.750847,0.692308,0.518519,0.666667,0.451613,0.34375,0.28125,0.28125,0.715152,0.835088,0.721212,0.407018,0.751573,4
229,0.228848,0.290907,0.312051,0.363636,0.173913,0.25,0.105263,0.078947,0.054054,0.054054,0.478632,0.592965,0.529915,0.140704,0.455111,1.5
230,0.70818,0.580785,0.459167,0.6,0.25,0.310345,0.102564,0.05,0,0,0.84466,0.704,0.854369,0.216,0.605001,3.75
231,0.404311,0.40892,0.397952,0.590909,0.409091,0.464286,0.272727,0.25,0.225806,0.225806,0.552846,0.691983,0.674797,0.438819,0.673795,3.455
232,0.952534,0.918399,0.86622,0.791667,0.653846,0.730769,0.548387,0.483871,0.419355,0.419355,0.81295,0.679537,0.633094,0.671815,0.759932,5
233,0.715537,0.584723,0.465424,0.583333,0.166667,0.35,0.076923,0,0,0,0.64,0.567742,0.586667,0.180645,0.709552,3.75
234,0.784231,0.719202,0.673307,0.777778,0.533333,0.6,0.372093,0.295455,0.222222,0.222222,0.744186,0.735043,0.75,0.330484,0.720486,4
235,0.393608,0.326917,0.3674,0.647059,0.444444,0.44,0.266667,0.125,0.0625,0.0625,0.722222,0.8,0.8,0.366667,0.904584,2.5
236,0.384853,0.33519,0.27837,0.545455,0.2,0.272727,0.08,0,0,0,0.5,0.522293,0.677419,0.191083,0.266182,0.25
237,0.440573,0.352772,0.335082,0.5,0.272727,0.285714,0.130435,0.043478,0,0,0.518519,0.526316,0.555556,0.245614,0.482033,1.75
238,0.93169,0.896761,0.882287,1,0.84,0.952381,0.617647,0.472222,0.342105,0.342105,0.993333,0.770701,0.806667,0.350318,0.972354,5
239,0.62812,0.512793,0.47114,0.611111,0.368421,0.44,0.212121,0.083333,0,0,0.635417,0.519608,0.552083,0.215686,0.653486,3.833
240,0.774195,0.670686,0.641257,0.857143,0.478261,0.72,0.314286,0.184211,0.075,0.075,0.860465,0.618868,0.635659,0.271698,0.799408,3.75
241,0.476729,0.536611,0.494,0.642857,0.285714,0.45,0.16,0.08,0.041667,0.041667,0.715909,0.705882,0.75,0.299465,0.591331,3.25
242,0.482907,0.413201,0.362033,0.571429,0.380952,0.333333,0.190476,0.116279,0.069767,0.069767,0.504587,0.470588,0.559633,0.235294,0.612722,2.75
243,0.787963,0.705626,0.656486,0.625,0.4,0.517241,0.315789,0.263158,0.243243,0.243243,0.603774,0.716846,0.63522,0.501792,0.629753,3
244,0.70995,0.65566,0.643928,0.736842,0.555556,0.636364,0.416667,0.333333,0.25,0.25,0.742268,0.764398,0.762887,0.387435,0.763769,4.4
245,0.621261,0.559493,0.549443,0.619048,0.380952,0.541667,0.275862,0.206897,0.178571,0.178571,0.68,0.652174,0.61,0.456522,0.740375,3.2
246,0.622852,0.407549,0.352505,0.625,0.26087,0.394737,0.130435,0.06383,0.043478,0.043478,0.684211,0.525253,0.586466,0.181818,0.655482,4.6
247,0.663107,0.701611,0.698102,0.666667,0.52381,0.636364,0.458333,0.375,0.291667,0.291667,0.663793,0.787879,0.672414,0.545455,0.671281,3.6
248,0.525416,0.456205,0.379939,0.428571,0.1,0.290323,0.055556,0,0,0,0.558824,0.656,0.610294,0.136,0.602051,4.4
249,0.631298,0.56769,0.469403,0.545455,0.375,0.461538,0.264706,0.171429,0.114286,0.114286,0.535714,0.588832,0.526786,0.213198,0.685996,3.4
250,0.558351,0.5,0.462029,0.761905,0.47619,0.615385,0.294118,0.166667,0.111111,0.111111,0.752137,0.540773,0.538462,0.206009,0.684624,4.056
251,0.729674,0.710394,0.707792,0.73913,0.68,0.53125,0.459459,0.444444,0.428571,0.428571,0.780822,0.794702,0.821918,0.655629,0.635406,3.5
252,0.932742,0.916377,0.89672,0.931034,0.8,0.84375,0.666667,0.567568,0.473684,0.473684,0.954286,0.705556,0.725714,0.5,0.896037,5
253,0.621001,0.582471,0.548412,0.75,0.55,0.652174,0.407407,0.285714,0.172414,0.172414,0.75,0.8,0.776786,0.260465,0.714411,3
254,0.20399,0.196114,0.126063,0.470588,0.111111,0.333333,0.066667,0,0,0,0.443182,0.52439,0.511364,0.097561,0.538016,3.75
255,0.839685,0.825218,0.778846,0.95,0.904762,0.703704,0.612903,0.53125,0.46875,0.46875,0.918699,0.815884,0.918699,0.440433,0.838212,4
256,0.588918,0.483392,0.427764,0.625,0.375,0.46875,0.243243,0.189189,0.135135,0.135135,0.622517,0.695652,0.649007,0.297101,0.698303,4
257,0.579765,0.504026,0.400841,0.75,0.5,0.545455,0.296296,0.178571,0.107143,0.107143,0.864865,0.780488,0.878378,0.280488,0.609093,4.75
258,0.607875,0.53887,0.502905,0.464286,0.354839,0.382353,0.268293,0.219512,0.2,0.2,0.525822,0.672269,0.57277,0.481793,0.657484,3.75
259,0.659683,0.596063,0.567877,0.653846,0.4,0.548387,0.263158,0.15,0.073171,0.073171,0.601227,0.632997,0.588957,0.222222,0.714162,3.8
260,0.718983,0.645982,0.596351,0.6875,0.4375,0.423077,0.233333,0.166667,0.1,0.1,0.761468,0.622407,0.697248,0.356846,0.59436,4
261,0.607382,0.645588,0.566715,0.571429,0.230769,0.363636,0.12,0.083333,0.043478,0.043478,0.696203,0.607143,0.658228,0.345238,0.715588,3.5
262,0.603617,0.598875,0.559178,0.722222,0.555556,0.481481,0.322581,0.3,0.275862,0.275862,0.722772,0.70339,0.831683,0.533898,0.659493,3
263,0.636423,0.609223,0.566962,0.6,0.47619,0.461538,0.344828,0.310345,0.285714,0.285714,0.610619,0.726415,0.681416,0.566038,0.696228,3.176
264,0.641567,0.604951,0.56981,0.473684,0.333333,0.346154,0.222222,0.192308,0.16,0.16,0.622642,0.699507,0.679245,0.364532,0.68819,4.2
265,0.410159,0.366696,0.337019,0.5,0.230769,0.368421,0.142857,0.047619,0,0,0.531646,0.595745,0.531646,0.198582,0.623036,3.4
266,0.858098,0.75919,0.702406,0.916667,0.791667,0.733333,0.542857,0.405405,0.351351,0.351351,0.945313,0.794425,0.890625,0.571429,0.771863,4.6
267,0.635964,0.643754,0.633238,0.666667,0.347826,0.608696,0.266667,0.2,0.172414,0.172414,0.628099,0.497512,0.413223,0.477612,0.629779,4
268,0.687687,0.69024,0.67688,0.681818,0.521739,0.555556,0.375,0.272727,0.212121,0.212121,0.735537,0.775862,0.743802,0.37931,0.644093,4
269,0.557587,0.56205,0.542633,0.65,0.285714,0.481481,0.166667,0.078947,0.026316,0.026316,0.607843,0.585366,0.588235,0.156098,0.661075,3.25
270,0.630921,0.613725,0.593907,0.875,0.666667,0.583333,0.37037,0.25,0.178571,0.178571,0.831461,0.746269,0.842697,0.41791,0.820747,3.643
271,0.490499,0.363551,0.315914,0.5,0.133333,0.347826,0.074074,0.038462,0,0,0.532468,0.476821,0.480519,0.211921,0.633395,3.6
272,0.74321,0.727876,0.737963,0.785714,0.575758,0.6875,0.452381,0.333333,0.255319,0.255319,0.779762,0.842767,0.797619,0.54717,0.849004,4
273,0.126542,0.083378,0.074398,0.4,0.173913,0.25,0.1,0.05,0,0,0.322581,0.53211,0.467742,0.12844,0.482005,1
274,0.567061,0.501693,0.437901,0.631579,0.434783,0.545455,0.30303,0.138889,0.026316,0.026316,0.669421,0.605505,0.570248,0.155963,0.689566,3.4
275,0.801699,0.791554,0.77809,0.681818,0.608696,0.576923,0.466667,0.448276,0.428571,0.428571,0.769231,0.866071,0.82906,0.767857,0.906991,1.75
276,0.374708,0.335539,0.315224,0.647059,0.375,0.423077,0.181818,0.088235,0.060606,0.060606,0.62069,0.565854,0.689655,0.282927,0.565166,3
277,0.625121,0.577304,0.578274,0.777778,0.444444,0.636364,0.296296,0.269231,0.24,0.24,0.831461,0.756757,0.786517,0.486486,0.766841,3.25
278,0.329561,0.254304,0.170592,0.454545,0.1,0.227273,0.041667,0,0,0,0.576271,0.565217,0.677966,0.173913,0.495845,2.75
279,0.794773,0.684963,0.612471,0.65,0.428571,0.590909,0.333333,0.214286,0.185185,0.185185,0.652542,0.737864,0.652542,0.456311,0.754835,3.4
280,0.465672,0.312219,0.244451,0.647059,0.15,0.478261,0.088235,0.028571,0,0,0.364407,0.523077,0.449153,0.133333,0.724905,3.6
281,0.758128,0.665205,0.58536,0.7,0.548387,0.6,0.414634,0.302326,0.227273,0.227273,0.639241,0.751724,0.689873,0.365517,0.593484,3.2
282,0.725909,0.526241,0.415547,0.7,0.380952,0.4375,0.210526,0.128205,0.076923,0.076923,0.745902,0.661765,0.745902,0.235294,0.707778,3.2
283,0.554027,0.466193,0.406625,0.416667,0.166667,0.277778,0.090909,0.047619,0,0,0.603175,0.737705,0.714286,0.295082,0.630687,2.8
284,0.47778,0.430826,0.348495,0.421053,0.222222,0.333333,0.148148,0.074074,0,0,0.43956,0.573171,0.516484,0.231707,0.402203,2.4
285,0.903023,0.782947,0.709875,0.894737,0.611111,0.62963,0.333333,0.2,0.142857,0.142857,0.963303,0.765625,0.908257,0.257813,0.765151,3.4
286,0.75559,0.599519,0.499048,0.631579,0.368421,0.521739,0.259259,0.103448,0,0,0.655172,0.754902,0.663793,0.205882,0.82131,3.6
287,0.536176,0.374225,0.237116,0.5625,0.133333,0.391304,0.068966,0.035714,0,0,0.65,0.588957,0.6,0.184049,0.421176,3.8
288,0.692923,0.623631,0.586545,0.631579,0.428571,0.5,0.290323,0.225806,0.16129,0.16129,0.681416,0.581498,0.584071,0.45815,0.619189,3.4
289,0.696475,0.636047,0.571449,0.736842,0.375,0.56,0.230769,0.086957,0.06383,0.06383,0.748201,0.749117,0.769784,0.275618,0.686851,4.8
290,0.597843,0.543596,0.50039,0.681818,0.52,0.5,0.342105,0.225,0.146341,0.146341,0.679688,0.666667,0.664063,0.345098,0.653349,3.8
291,0.797703,0.717189,0.646368,0.705882,0.473684,0.413793,0.257143,0.2,0.142857,0.142857,0.75,0.59854,0.715517,0.284672,0.525333,3.333
292,0.2206,0.32163,0.350706,0.714286,0.307692,0.454545,0.153846,0.037037,0,0,0.777778,0.685083,0.777778,0.220994,0.809864,2.5
293,0.76403,0.686967,0.613393,0.5,0.416667,0.375,0.3125,0.266667,0.214286,0.214286,0.5,0.678899,0.578125,0.53211,0.69258,3.5
294,0.280675,0.363562,0.360218,0.375,0,0.272727,0,0,0,0,0.512821,0.486486,0.461538,0.324324,0.533243,1.9
295,0.539378,0.508853,0.416503,0.6875,0.315789,0.392857,0.153846,0.102564,0.078947,0.078947,0.735849,0.609053,0.707547,0.18107,0.69138,3
296,0.757603,0.786114,0.796496,0.947368,0.809524,0.782609,0.566667,0.516129,0.451613,0.451613,0.961165,0.738589,0.864078,0.39834,0.855996,3.6
297,0.357347,0.308062,0.359154,0.578947,0.4,0.423077,0.258065,0.121212,0.060606,0.060606,0.714286,0.791444,0.813187,0.352941,0.828047,2.4
298,0.745791,0.779433,0.757612,0.894737,0.7,0.708333,0.482759,0.448276,0.428571,0.428571,0.853933,0.736318,0.842697,0.716418,0.779636,3.2
299,0.396575,0.443075,0.455102,0.578947,0.380952,0.392857,0.242424,0.181818,0.121212,0.121212,0.549451,0.638889,0.758242,0.287037,0.70957,2
300,0.704378,0.624757,0.55283,0.769231,0.307692,0.47619,0.142857,0.111111,0.076923,0.076923,0.773333,0.547619,0.613333,0.428571,0.663658,3.8
301,0.494436,0.562644,0.543124,0.857143,0.6,0.521739,0.321429,0.25,0.178571,0.178571,0.80303,0.623529,0.80303,0.388235,0.783427,3
302,0.40625,0.383926,0.344111,0.428571,0.2,0.27907,0.111111,0.053571,0.036364,0.036364,0.508876,0.589286,0.591716,0.184524,0.589574,3.692
303,0.411502,0.436223,0.383472,0.666667,0.222222,0.352941,0.1,0,0,0,0.588235,0.573333,0.632353,0.186667,0.59416,3
304,0.547059,0.469056,0.466069,0.5625,0.4,0.473684,0.272727,0.181818,0.090909,0.090909,0.546512,0.670807,0.627907,0.298137,0.586802,3
305,0.479133,0.353675,0.336597,0.45,0.318182,0.321429,0.21875,0.193548,0.166667,0.166667,0.428571,0.558333,0.478571,0.408333,0.610132,2.75
306,0.573815,0.62278,0.592492,0.8,0.714286,0.48,0.37037,0.346154,0.32,0.32,0.794872,0.708995,0.871795,0.603175,0.678123,3.25
307,0.656097,0.58865,0.557829,0.705882,0.470588,0.48,0.275862,0.206897,0.137931,0.137931,0.788136,0.744186,0.822034,0.325581,0.722482,3.25
308,0.697149,0.567908,0.512992,0.722222,0.411765,0.619048,0.259259,0.185185,0.153846,0.153846,0.717647,0.650307,0.623529,0.490798,0.636614,3.75
309,0.679774,0.721009,0.718322,0.9375,0.8,0.6,0.461538,0.384615,0.307692,0.307692,0.930233,0.745455,0.953488,0.463636,0.703139,3.6
310,0.508098,0.538449,0.53335,0.684211,0.5,0.448276,0.305556,0.25,0.194444,0.194444,0.64,0.728682,0.76,0.364341,0.802419,3.5
311,0.846488,0.802262,0.734146,0.869565,0.423077,0.769231,0.261905,0.081633,0.02,0.02,0.902256,0.509363,0.511278,0.164794,0.821854,5
312,0.805046,0.784207,0.791823,0.740741,0.571429,0.689655,0.484848,0.424242,0.363636,0.363636,0.701987,0.80916,0.701987,0.48855,0.738611,3.75
313,0.632614,0.592933,0.530966,0.571429,0.407407,0.457143,0.289474,0.175,0.097561,0.097561,0.624309,0.668605,0.635359,0.186047,0.689556,3
314,0.410764,0.499059,0.445167,0.5625,0.3125,0.45,0.2,0.037037,0,0,0.544304,0.633094,0.556962,0.172662,0.706598,4
315,0.694228,0.577095,0.542178,0.631579,0.45,0.461538,0.3,0.275862,0.25,0.25,0.504202,0.660377,0.596639,0.509434,0.648657,3.333
316,0.558987,0.544175,0.520498,0.666667,0.565217,0.482759,0.382353,0.25,0.162162,0.162162,0.713043,0.730435,0.730435,0.278261,0.846829,3.333
317,0.621666,0.554046,0.475723,0.611111,0.315789,0.407407,0.166667,0.081081,0,0,0.754717,0.532751,0.59434,0.174672,0.533737,4.667
318,0.537793,0.649006,0.618227,1,0.714286,0.7,0.4,0.375,0.347826,0.347826,0.984848,0.761905,0.969697,0.547619,0.71781,3.333
319,0.467718,0.365033,0.311889,0.529412,0.294118,0.346154,0.166667,0.137931,0.107143,0.107143,0.541176,0.576271,0.635294,0.350282,0.485218,2.6
320,0.498853,0.612953,0.63878,0.769231,0.566667,0.588235,0.395349,0.318182,0.244444,0.244444,0.755102,0.763407,0.823129,0.252366,0.732259,2.4
321,0.233896,0.263604,0.254767,0.583333,0.166667,0.368421,0.083333,0,0,0,0.615385,0.595745,0.646154,0.170213,0.574391,3.857
322,0.566621,0.540982,0.555164,0.571429,0.521739,0.428571,0.387097,0.322581,0.258065,0.258065,0.591304,0.731481,0.695652,0.444444,0.566427,1.8
323,0.869757,0.811416,0.769161,0.944444,0.894737,0.68,0.607143,0.551724,0.482759,0.482759,0.960396,0.736,0.960396,0.32,0.789966,3.6
324,0.481164,0.465826,0.444054,0.625,0.333333,0.357143,0.16129,0.0625,0.032258,0.032258,0.577236,0.625954,0.666667,0.206107,0.641626,2.4
325,0.57444,0.59468,0.515528,0.764706,0.555556,0.5,0.30303,0.242424,0.21875,0.21875,0.795918,0.692641,0.836735,0.467532,0.685502,3
326,0.386361,0.374518,0.292633,0.588235,0.1875,0.454545,0.111111,0,0,0,0.604938,0.64,0.592593,0.173333,0.496825,2
327,0.298204,0.26995,0.211185,0.375,0.1875,0.26087,0.115385,0.038462,0,0,0.406593,0.493506,0.43956,0.207792,0.549229,1.6
328,0.661623,0.619398,0.593941,0.47619,0.318182,0.384615,0.233333,0.166667,0.1,0.1,0.544828,0.718367,0.606897,0.4,0.786426,4
329,0.553567,0.46865,0.420396,0.458333,0.291667,0.392857,0.21875,0.117647,0.028571,0.028571,0.496403,0.609442,0.517986,0.274678,0.565629,3.6
330,0.267651,0.304512,0.310052,0.470588,0.0625,0.347826,0.033333,0,0,0,0.509615,0.51087,0.461538,0.195652,0.584085,3.8
331,0.592847,0.56964,0.516479,0.666667,0.478261,0.518519,0.323529,0.228571,0.171429,0.171429,0.694215,0.729508,0.743802,0.434426,0.693348,4.4
332,0.690198,0.687126,0.666267,0.692308,0.586207,0.692308,0.53125,0.46875,0.40625,0.40625,0.578947,0.729927,0.584795,0.576642,0.845234,3
333,0.588194,0.567436,0.514143,0.458333,0.423077,0.392857,0.323529,0.285714,0.264706,0.264706,0.515924,0.700361,0.624204,0.483755,0.653366,3.8
334,0.454725,0.415598,0.403813,0.565217,0.44,0.464286,0.333333,0.235294,0.142857,0.142857,0.555556,0.702929,0.583333,0.401674,0.665543,3
335,0.497223,0.38178,0.322068,0.642857,0.230769,0.45,0.115385,0.038462,0,0,0.611111,0.625,0.625,0.222222,0.681808,4.25
336,0.311575,0.194348,0.186256,0.5,0.214286,0.318182,0.115385,0.08,0.041667,0.041667,0.533333,0.565789,0.573333,0.315789,0.425306,1.273
337,0.10274,0.106967,0.090936,0.444444,0.263158,0.307692,0.16129,0.0625,0,0,0.466667,0.651429,0.633333,0.16,0.482721,1
338,0.372877,0.408458,0.415694,0.692308,0.5,0.45,0.25,0.217391,0.181818,0.181818,0.698113,0.536913,0.754717,0.496644,0.531159,3
339,0.619368,0.666904,0.643014,0.647059,0.5,0.578947,0.4,0.3,0.2,0.2,0.65625,0.775758,0.666667,0.448485,0.800078,4
340,0.51913,0.466031,0.425303,0.470588,0.3125,0.307692,0.185185,0.111111,0.037037,0.037037,0.565657,0.55102,0.555556,0.316327,0.681097,3.5
341,0.678726,0.566598,0.504129,0.916667,0.454545,0.611111,0.227273,0.086957,0,0,0.878378,0.6,0.72973,0.244444,0.695285,4
